#q_sq i k_sq z Re(w) Im(w)
1e-06 1 0.00415956 0.865631 0.125276 0
1e-06 1 0.00415956 0.944575 0.12558 0
1e-06 1 0.00415956 0.989401 0.125731 0
1e-06 1 0.00644947 -0.989401 0.125898 0
1e-06 1 0.00644947 -0.944575 0.125963 0
1e-06 1 0.00644947 -0.865631 0.126094 0
1e-06 1 0.00644947 -0.755404 0.126323 0
1e-06 1 0.00644947 -0.617876 0.126722 0
1e-06 1 0.00644947 -0.458017 0.127484 0
1e-06 1 0.00644947 -0.281604 0.129326 0
1e-06 1 0.00644947 -0.0950125 0.129537 0
1e-06 1 0.00644947 0.0950125 0.129537 0
1e-06 1 0.00644947 0.281604 0.129326 0
1e-06 1 0.00644947 0.458017 0.127484 0
1e-06 1 0.00644947 0.617876 0.126722 0
1e-06 1 0.00644947 0.755404 0.126323 0
1e-06 1 0.00644947 0.865631 0.126094 0
1e-06 1 0.00644947 0.944575 0.125963 0
1e-06 1 0.00644947 0.989401 0.125898 0
1e-06 1 0.01 -0.989401 0.12356 0
1e-06 1 0.01 -0.944575 0.12356 0
1e-06 1 0.01 -0.865631 0.123559 0
1e-06 1 0.01 -0.755404 0.123558 0
1e-06 1 0.01 -0.617876 0.123558 0
1e-06 1 0.01 -0.458017 0.123557 0
1e-06 1 0.01 -0.281604 0.123556 0
1e-06 1 0.01 -0.0950125 0.123556 0
1e-06 1 0.01 0.0950125 0.123556 0
1e-06 1 0.01 0.281604 0.123556 0
1e-06 1 0.01 0.458017 0.123557 0
1e-06 1 0.01 0.617876 0.123558 0
1e-06 1 0.01 0.755404 0.123558 0
1e-06 1 0.01 0.865631 0.123559 0
1e-06 1 0.01 0.944575 0.12356 0
1e-06 1 0.01 0.989401 0.12356 0
1e-06 1 0.0155052 -0.989401 0.115516 0
1e-06 1 0.0155052 -0.944575 0.115516 0
1e-06 1 0.0155052 -0.865631 0.115515 0
1e-06 1 0.0155052 -0.755404 0.115515 0
1e-06 1 0.0155052 -0.617876 0.115514 0
1e-06 1 0.0155052 -0.458017 0.115514 0
1e-06 1 0.0155052 -0.281604 0.115514 0
1e-06 1 0.0155052 -0.0950125 0.115513 0
1e-06 1 0.0155052 0.0950125 0.115513 0
1e-06 1 0.0155052 0.281604 0.115514 0
1e-06 1 0.0155052 0.458017 0.115514 0
1e-06 1 0.0155052 0.617876 0.115514 0
1e-06 1 0.0155052 0.755404 0.115515 0
1e-06 1 0.0155052 0.865631 0.115515 0
1e-06 1 0.0155052 0.944575 0.115516 0
1e-06 1 0.0155052 0.989401 0.115516 0
1e-06 1 0.024041 -0.989401 0.104324 0
1e-06 1 0.024041 -0.944575 0.104324 0
1e-06 1 0.024041 -0.865631 0.104324 0
1e-06 1 0.024041 -0.755404 0.104324 0
1e-06 1 0.024041 -0.617876 0.104323 0
1e-06 1 0.024041 -0.458017 0.104323 0
1e-06 1 0.024041 -0.281604 0.104323 0
1e-06 1 0.024041 -0.0950125 0.104323 0
1e-06 1 0.024041 0.0950125 0.104323 0
1e-06 1 0.024041 0.281604 0.104323 0
1e-06 1 0.024041 0.458017 0.104323 0
1e-06 1 0.024041 0.617876 0.104323 0
1e-06 1 0.024041 0.755404 0.104324 0
1e-06 1 0.024041 0.865631 0.104324 0
1e-06 1 0.024041 0.944575 0.104324 0
1e-06 1 0.024041 0.989401 0.104324 0
1e-06 1 0.0372759 -0.989401 0.0884874 0
1e-06 1 0.0372759 -0.944575 0.0884874 0
1e-06 1 0.0372759 -0.865631 0.0884873 0
1e-06 1 0.0372759 -0.755404 0.0884871 0
1e-06 1 0.0372759 -0.617876 0.088487 0
1e-06 1 0.0372759 -0.458017 0.0884868 0
1e-06 1 0.0372759 -0.281604 0.0884867 0
1e-06 1 0.0372759 -0.0950125 0.0884867 0
1e-06 1 0.0372759 0.0950125 0.0884867 0
1e-06 1 0.0372759 0.281604 0.0884867 0
1e-06 1 0.0372759 0.458017 0.0884868 0
1e-06 1 0.0372759 0.617876 0.088487 0
1e-06 1 0.0372759 0.755404 0.0884871 0
1e-06 1 0.0372759 0.865631 0.0884873 0
1e-06 1 0.0372759 0.944575 0.0884874 0
1e-06 1 0.0372759 0.989401 0.0884874 0
1e-06 1 0.0577969 -0.989401 0.0660729 0
1e-06 1 0.0577969 -0.944575 0.0660728 0
1e-06 1 0.0577969 -0.865631 0.0660728 0
1e-06 1 0.0577969 -0.755404 0.0660727 0
1e-06 1 0.0577969 -0.617876 0.0660726 0
1e-06 1 0.0577969 -0.458017 0.0660726 0
1e-06 1 0.0577969 -0.281604 0.0660725 0
1e-06 1 0.0577969 -0.0950125 0.0660725 0
1e-06 1 0.0577969 0.0950125 0.0660725 0
1e-06 1 0.0577969 0.281604 0.0660725 0
1e-06 1 0.0577969 0.458017 0.0660726 0
1e-06 1 0.0577969 0.617876 0.0660726 0
1e-06 1 0.0577969 0.755404 0.0660727 0
1e-06 1 0.0577969 0.865631 0.0660728 0
1e-06 1 0.0577969 0.944575 0.0660728 0
1e-06 1 0.0577969 0.989401 0.0660729 0
1e-06 1 0.0896151 -0.989401 0.0349116 0
1e-06 1 0.0896151 -0.944575 0.0349116 0
1e-06 1 0.0896151 -0.865631 0.0349116 0
1e-06 1 0.0896151 -0.755404 0.0349116 0
1e-06 1 0.0896151 -0.617876 0.0349116 0
1e-06 1 0.0896151 -0.458017 0.0349115 0
1e-06 1 0.0896151 -0.281604 0.0349115 0
1e-06 1 0.0896151 -0.0950125 0.0349115 0
1e-06 1 0.0896151 0.0950125 0.0349115 0
1e-06 1 0.0896151 0.281604 0.0349115 0
1e-06 1 0.0896151 0.458017 0.0349115 0
1e-06 1 0.0896151 0.617876 0.0349116 0
1e-06 1 0.0896151 0.755404 0.0349116 0
1e-06 1 0.0896151 0.865631 0.0349116 0
1e-06 1 0.0896151 0.944575 0.0349116 0
1e-06 1 0.0896151 0.989401 0.0349116 0
1e-06 1 0.13895 -0.989401 -0.00666417 0
1e-06 1 0.13895 -0.944575 -0.00666417 0
1e-06 1 0.13895 -0.865631 -0.00666417 0
1e-06 1 0.13895 -0.755404 -0.00666416 0
1e-06 1 0.13895 -0.617876 -0.00666416 0
1e-06 1 0.13895 -0.458017 -0.00666416 0
1e-06 1 0.13895 -0.281604 -0.00666415 0
1e-06 1 0.13895 -0.0950125 -0.00666415 0
1e-06 1 0.13895 0.0950125 -0.00666415 0
1e-06 1 0.13895 0.281604 -0.00666415 0
1e-06 1 0.13895 0.458017 -0.00666416 0
1e-06 1 0.13895 0.617876 -0.00666416 0
1e-06 1 0.13895 0.755404 -0.00666416 0
1e-06 1 0.13895 0.865631 -0.00666417 0
1e-06 1 0.13895 0.944575 -0.00666417 0
1e-06 1 0.13895 0.989401 -0.00666417 0
1e-06 1 0.215443 -0.989401 -0.0580441 0
1e-06 1 0.215443 -0.944575 -0.0580441 0
1e-06 1 0.215443 -0.865631 -0.0580441 0
1e-06 1 0.215443 -0.755404 -0.0580441 0
1e-06 1 0.215443 -0.617876 -0.058044 0
1e-06 1 0.215443 -0.458017 -0.058044 0
1e-06 1 0.215443 -0.281604 -0.058044 0
1e-06 1 0.215443 -0.0950125 -0.058044 0
1e-06 1 0.215443 0.0950125 -0.058044 0
1e-06 1 0.215443 0.281604 -0.058044 0
1e-06 1 0.215443 0.458017 -0.058044 0
1e-06 1 0.215443 0.617876 -0.058044 0
1e-06 1 0.215443 0.755404 -0.0580441 0
1e-06 1 0.215443 0.865631 -0.0580441 0
1e-06 1 0.215443 0.944575 -0.0580441 0
1e-06 1 0.215443 0.989401 -0.0580441 0
1e-06 1 0.334048 -0.989401 -0.11324 0
1e-06 1 0.334048 -0.944575 -0.11324 0
1e-06 1 0.334048 -0.865631 -0.11324 0
1e-06 1 0.334048 -0.755404 -0.11324 0
1e-06 1 0.334048 -0.617876 -0.11324 0
1e-06 1 0.334048 -0.458017 -0.11324 0
1e-06 1 0.334048 -0.281604 -0.11324 0
1e-06 1 0.334048 -0.0950125 -0.11324 0
1e-06 1 0.334048 0.0950125 -0.11324 0
1e-06 1 0.334048 0.281604 -0.11324 0
1e-06 1 0.334048 0.458017 -0.11324 0
1e-06 1 0.334048 0.617876 -0.11324 0
1e-06 1 0.334048 0.755404 -0.11324 0
1e-06 1 0.334048 0.865631 -0.11324 0
1e-06 1 0.334048 0.944575 -0.11324 0
1e-06 1 0.334048 0.989401 -0.11324 0
1e-06 1 0.517947 -0.989401 -0.157958 0
1e-06 1 0.517947 -0.944575 -0.157958 0
1e-06 1 0.517947 -0.865631 -0.157958 0
1e-06 1 0.517947 -0.755404 -0.157958 0
1e-06 1 0.517947 -0.617876 -0.157958 0
1e-06 1 0.517947 -0.458017 -0.157958 0
