#q_sq i k_sq z Re(w) Im(w)
8.61954e-05 2 0.00111588 -0.281604 -1.02778 0
8.61954e-05 2 0.00111588 -0.0950125 -1.02191 0
8.61954e-05 2 0.00111588 0.0950125 -1.02191 0
8.61954e-05 2 0.00111588 0.281604 -1.02778 0
8.61954e-05 2 0.00111588 0.458017 -1.02694 0
8.61954e-05 2 0.00111588 0.617876 -1.02761 0
8.61954e-05 2 0.00111588 0.755404 -1.02736 0
8.61954e-05 2 0.00111588 0.865631 -1.02598 0
8.61954e-05 2 0.00111588 0.944575 -1.02837 0
8.61954e-05 2 0.00111588 0.989401 -1.02798 0
8.61954e-05 2 0.0017302 -0.989401 -1.02491 0
8.61954e-05 2 0.0017302 -0.944575 -1.02607 0
8.61954e-05 2 0.0017302 -0.865631 -1.02681 0
8.61954e-05 2 0.0017302 -0.755404 -1.02678 0
8.61954e-05 2 0.0017302 -0.617876 -1.02776 0
8.61954e-05 2 0.0017302 -0.458017 -1.02471 0
8.61954e-05 2 0.0017302 -0.281604 -1.03153 0
8.61954e-05 2 0.0017302 -0.0950125 -1.01043 0
8.61954e-05 2 0.0017302 0.0950125 -1.01043 0
8.61954e-05 2 0.0017302 0.281604 -1.03153 0
8.61954e-05 2 0.0017302 0.458017 -1.02471 0
8.61954e-05 2 0.0017302 0.617876 -1.02776 0
8.61954e-05 2 0.0017302 0.755404 -1.02678 0
8.61954e-05 2 0.0017302 0.865631 -1.02681 0
8.61954e-05 2 0.0017302 0.944575 -1.02607 0
8.61954e-05 2 0.0017302 0.989401 -1.02491 0
8.61954e-05 2 0.0026827 -0.989401 -1.02491 0
8.61954e-05 2 0.0026827 -0.944575 -1.02547 0
8.61954e-05 2 0.0026827 -0.865631 -1.02678 0
8.61954e-05 2 0.0026827 -0.755404 -1.02674 0
8.61954e-05 2 0.0026827 -0.617876 -1.02182 0
8.61954e-05 2 0.0026827 -0.458017 -1.02619 0
8.61954e-05 2 0.0026827 -0.281604 -1.02799 0
8.61954e-05 2 0.0026827 -0.0950125 -1.0013 0
8.61954e-05 2 0.0026827 0.0950125 -1.0013 0
8.61954e-05 2 0.0026827 0.281604 -1.02799 0
8.61954e-05 2 0.0026827 0.458017 -1.02619 0
8.61954e-05 2 0.0026827 0.617876 -1.02182 0
8.61954e-05 2 0.0026827 0.755404 -1.02674 0
8.61954e-05 2 0.0026827 0.865631 -1.02678 0
8.61954e-05 2 0.0026827 0.944575 -1.02547 0
8.61954e-05 2 0.0026827 0.989401 -1.02491 0
8.61954e-05 2 0.00415956 -0.989401 -1.02501 0
8.61954e-05 2 0.00415956 -0.944575 -1.02442 0
8.61954e-05 2 0.00415956 -0.865631 -1.02335 0
8.61954e-05 2 0.00415956 -0.755404 -1.02172 0
8.61954e-05 2 0.00415956 -0.617876 -1.02165 0
8.61954e-05 2 0.00415956 -0.458017 -1.02556 0
8.61954e-05 2 0.00415956 -0.281604 -1.02344 0
8.61954e-05 2 0.00415956 -0.0950125 -1.01459 0
8.61954e-05 2 0.00415956 0.0950125 -1.01459 0
8.61954e-05 2 0.00415956 0.281604 -1.02344 0
8.61954e-05 2 0.00415956 0.458017 -1.02556 0
8.61954e-05 2 0.00415956 0.617876 -1.02165 0
8.61954e-05 2 0.00415956 0.755404 -1.02172 0
8.61954e-05 2 0.00415956 0.865631 -1.02335 0
8.61954e-05 2 0.00415956 0.944575 -1.02442 0
8.61954e-05 2 0.00415956 0.989401 -1.02501 0
8.61954e-05 2 0.00644947 -0.989401 -1.02078 0
8.61954e-05 2 0.00644947 -0.944575 -1.02082 0
8.61954e-05 2 0.00644947 -0.865631 -1.02096 0
8.61954e-05 2 0.00644947 -0.755404 -1.02093 0
8.61954e-05 2 0.00644947 -0.617876 -1.01858 0
8.61954e-05 2 0.00644947 -0.458017 -1.0196 0
8.61954e-05 2 0.00644947 -0.281604 -1.02284 0
8.61954e-05 2 0.00644947 -0.0950125 -1.04028 0
8.61954e-05 2 0.00644947 0.0950125 -1.04028 0
8.61954e-05 2 0.00644947 0.281604 -1.02284 0
8.61954e-05 2 0.00644947 0.458017 -1.0196 0
8.61954e-05 2 0.00644947 0.617876 -1.01858 0
8.61954e-05 2 0.00644947 0.755404 -1.02093 0
8.61954e-05 2 0.00644947 0.865631 -1.02096 0
8.61954e-05 2 0.00644947 0.944575 -1.02082 0
8.61954e-05 2 0.00644947 0.989401 -1.02078 0
8.61954e-05 2 0.01 -0.989401 -1.01797 0
8.61954e-05 2 0.01 -0.944575 -1.01663 0
8.61954e-05 2 0.01 -0.865631 -1.01399 0
8.61954e-05 2 0.01 -0.755404 -1.01011 0
8.61954e-05 2 0.01 -0.617876 -1.01212 0
8.61954e-05 2 0.01 -0.458017 -1.0163 0
8.61954e-05 2 0.01 -0.281604 -1.02683 0
8.61954e-05 2 0.01 -0.0950125 -1.04197 0
8.61954e-05 2 0.01 0.0950125 -1.04197 0
8.61954e-05 2 0.01 0.281604 -1.02683 0
8.61954e-05 2 0.01 0.458017 -1.0163 0
8.61954e-05 2 0.01 0.617876 -1.01212 0
8.61954e-05 2 0.01 0.755404 -1.01011 0
8.61954e-05 2 0.01 0.865631 -1.01399 0
8.61954e-05 2 0.01 0.944575 -1.01663 0
8.61954e-05 2 0.01 0.989401 -1.01797 0
8.61954e-05 2 0.0155052 -0.989401 -1.00609 0
8.61954e-05 2 0.0155052 -0.944575 -1.00507 0
8.61954e-05 2 0.0155052 -0.865631 -1.00302 0
8.61954e-05 2 0.0155052 -0.755404 -1.00311 0
8.61954e-05 2 0.0155052 -0.617876 -1.00732 0
8.61954e-05 2 0.0155052 -0.458017 -1.01558 0
8.61954e-05 2 0.0155052 -0.281604 -1.02525 0
8.61954e-05 2 0.0155052 -0.0950125 -1.02512 0
8.61954e-05 2 0.0155052 0.0950125 -1.02512 0
8.61954e-05 2 0.0155052 0.281604 -1.02525 0
8.61954e-05 2 0.0155052 0.458017 -1.01558 0
8.61954e-05 2 0.0155052 0.617876 -1.00732 0
8.61954e-05 2 0.0155052 0.755404 -1.00311 0
8.61954e-05 2 0.0155052 0.865631 -1.00302 0
8.61954e-05 2 0.0155052 0.944575 -1.00507 0
8.61954e-05 2 0.0155052 0.989401 -1.00609 0
8.61954e-05 2 0.024041 -0.989401 -0.994299 0
8.61954e-05 2 0.024041 -0.944575 -0.993674 0
8.61954e-05 2 0.024041 -0.865631 -0.992561 0
8.61954e-05 2 0.024041 -0.755404 -0.996495 0
8.61954e-05 2 0.024041 -0.617876 -1.00345 0
8.61954e-05 2 0.024041 -0.458017 -1.00579 0
8.61954e-05 2 0.024041 -0.281604 -1.00563 0
8.61954e-05 2 0.024041 -0.0950125 -1.00555 0
8.61954e-05 2 0.024041 0.0950125 -1.00555 0
8.61954e-05 2 0.024041 0.281604 -1.00563 0
8.61954e-05 2 0.024041 0.458017 -1.00579 0
8.61954e-05 2 0.024041 0.617876 -1.00345 0
8.61954e-05 2 0.024041 0.755404 -0.996495 0
8.61954e-05 2 0.024041 0.865631 -0.992561 0
8.61954e-05 2 0.024041 0.944575 -0.993674 0
8.61954e-05 2 0.024041 0.989401 -0.994299 0
8.61954e-05 2 0.0372759 -0.989401 -0.981013 0
8.61954e-05 2 0.0372759 -0.944575 -0.980923 0
8.61954e-05 2 0.0372759 -0.865631 -0.981941 0
8.61954e-05 2 0.0372759 -0.755404 -0.981806 0
8.61954e-05 2 0.0372759 -0.617876 -0.981663 0
8.61954e-05 2 0.0372759 -0.458017 -0.981533 0
8.61954e-05 2 0.0372759 -0.281604 -0.981434 0
8.61954e-05 2 0.0372759 -0.0950125 -0.981381 0
8.61954e-05 2 0.0372759 0.0950125 -0.981381 0
8.61954e-05 2 0.0372759 0.281604 -0.981434 0
8.61954e-05 2 0.0372759 0.458017 -0.981533 0
8.61954e-05 2 0.0372759 0.617876 -0.981663 0
8.61954e-05 2 0.0372759 0.755404 -0.981806 0
8.61954e-05 2 0.0372759 0.865631 -0.981941 0
8.61954e-05 2 0.0372759 0.944575 -0.980923 0
8.61954e-05 2 0.0372759 0.989401 -0.981013 0
8.61954e-05 2 0.0577969 -0.989401 -0.952245 0
8.61954e-05 2 0.0577969 -0.944575 -0.950495 0
8.61954e-05 2 0.0577969 -0.865631 -0.950166 0
8.61954e-05 2 0.0577969 -0.755404 -0.950081 0
8.61954e-05 2 0.0577969 -0.617876 -0.949992 0
8.61954e-05 2 0.0577969 -0.458017 -0.949911 0
8.61954e-05 2 0.0577969 -0.281604 -0.949849 0
8.61954e-05 2 0.0577969 -0.0950125 -0.949816 0
8.61954e-05 2 0.0577969 0.0950125 -0.949816 0
8.61954e-05 2 0.0577969 0.281604 -0.949849 0
8.61954e-05 2 0.0577969 0.458017 -0.949911 0
8.61954e-05 2 0.0577969 0.617876 -0.949992 0
8.61954e-05 2 0.0577969 0.755404 -0.950081 0
8.61954e-05 2 0.0577969 0.865631 -0.950166 0
8.61954e-05 2 0.0577969 0.944575 -0.950495 0
8.61954e-05 2 0.0577969 0.989401 -0.952245 0
8.61954e-05 2 0.0896151 -0.989401 -0.90852 0
8.61954e-05 2 0.0896151 -0.944575 -0.907073 0
8.61954e-05 2 0.0896151 -0.865631 -0.907031 0
8.61954e-05 2 0.0896151 -0.755404 -0.906979 0
8.61954e-05 2 0.0896151 -0.617876 -0.906924 0
8.61954e-05 2 0.0896151 -0.458017 -0.906874 0
8.61954e-05 2 0.0896151 -0.281604 -0.906836 0
8.61954e-05 2 0.0896151 -0.0950125 -0.906816 0
8.61954e-05 2 0.0896151 0.0950125 -0.906816 0
8.61954e-05 2 0.0896151 0.281604 -0.906836 0
8.61954e-05 2 0.0896151 0.458017 -0.906874 0
8.61954e-05 2 0.0896151 0.617876 -0.906924 0
8.61954e-05 2 0.0896151 0.755404 -0.906979 0
8.61954e-05 2 0.0896151 0.865631 -0.907031 0
8.61954e-05 2 0.0896151 0.944575 -0.907073 0
8.61954e-05 2 0.0896151 0.989401 -0.90852 0
8.61954e-05 2 0.13895 -0.989401 -0.848719 0
8.61954e-05 2 0.13895 -0.944575 -0.847356 0
8.61954e-05 2 0.13895 -0.865631 -0.846961 0
8.61954e-05 2 0.13895 -0.755404 -0.84693 0
8.61954e-05 2 0.13895 -0.617876 -0.846897 0
8.61954e-05 2 0.13895 -0.458017 -0.846866 0
8.61954e-05 2 0.13895 -0.281604 -0.846844 0
8.61954e-05 2 0.13895 -0.0950125 -0.846831 0
8.61954e-05 2 0.13895 0.0950125 -0.846831 0
8.61954e-05 2 0.13895 0.281604 -0.846844 0
8.61954e-05 2 0.13895 0.458017 -0.846866 0
8.61954e-05 2 0.13895 0.617876 -0.846897 0
8.61954e-05 2 0.13895 0.755404 -0.84693 0
8.61954e-05 2 0.13895 0.865631 -0.846961 0
8.61954e-05 2 0.13895 0.944575 -0.847356 0
8.61954e-05 2 0.13895 0.989401 -0.848719 0
8.61954e-05 2 0.215443 -0.989401 -0.765698 0
8.61954e-05 2 0.215443 -0.944575 -0.764703 0
8.61954e-05 2 0.215443 -0.865631 -0.763006 0
8.61954e-05 2 0.215443 -0.755404 -0.762988 0
8.61954e-05 2 0.215443 -0.617876 -0.762969 0
8.61954e-05 2 0.215443 -0.458017 -0.762952 0
8.61954e-05 2 0.215443 -0.281604 -0.762938 0
8.61954e-05 2 0.215443 -0.0950125 -0.762931 0
8.61954e-05 2 0.215443 0.0950125 -0.762931 0
8.61954e-05 2 0.215443 0.281604 -0.762938 0
8.61954e-05 2 0.215443 0.458017 -0.762952 0
8.61954e-05 2 0.215443 0.617876 -0.762969 0
8.61954e-05 2 0.215443 0.755404 -0.762988 0
8.61954e-05 2 0.215443 0.865631 -0.763006 0
8.61954e-05 2 0.215443 0.944575 -0.764703 0
8.61954e-05 2 0.215443 0.989401 -0.765698 0
8.61954e-05 2 0.334048 -0.989401 -0.651749 0
8.61954e-05 2 0.334048 -0.944575 -0.651205 0
8.61954e-05 2 0.334048 -0.865631 -0.65011 0
8.61954e-05 2 0.334048 -0.755404 -0.64832 0
8.61954e-05 2 0.334048 -0.617876 -0.64831 0
8.61954e-05 2 0.334048 -0.458017 -0.6483 0
8.61954e-05 2 0.334048 -0.281604 -0.648293 0
8.61954e-05 2 0.334048 -0.0950125 -0.648289 0
8.61954e-05 2 0.334048 0.0950125 -0.648289 0
8.61954e-05 2 0.334048 0.281604 -0.648293 0
8.61954e-05 2 0.334048 0.458017 -0.6483 0
8.61954e-05 2 0.334048 0.617876 -0.64831 0
8.61954e-05 2 0.334048 0.755404 -0.64832 0
8.61954e-05 2 0.334048 0.865631 -0.65011 0
8.61954e-05 2 0.334048 0.944575 -0.651205 0
8.61954e-05 2 0.334048 0.989401 -0.651749 0
8.61954e-05 2 0.517947 -0.989401 -0.50311 0
8.61954e-05 2 0.517947 -0.944575 -0.502973 0
8.61954e-05 2 0.517947 -0.865631 -0.502697 0
8.61954e-05 2 0.517947 -0.755404 -0.502217 0
8.61954e-05 2 0.517947 -0.617876 -0.50138 0
8.61954e-05 2 0.517947 -0.458017 -0.500894 0
8.61954e-05 2 0.517947 -0.281604 -0.50089 0
8.61954e-05 2 0.517947 -0.0950125 -0.500888 0
8.61954e-05 2 0.517947 0.0950125 -0.500888 0
8.61954e-05 2 0.517947 0.281604 -0.50089 0
8.61954e-05 2 0.517947 0.458017 -0.500894 0
8.61954e-05 2 0.517947 0.617876 -0.50138 0
8.61954e-05 2 0.517947 0.755404 -0.502217 0
8.61954e-05 2 0.517947 0.865631 -0.502697 0
8.61954e-05 2 0.517947 0.944575 -0.502973 0
8.61954e-05 2 0.517947 0.989401 -0.50311 0
8.61954e-05 2 0.803086 -0.989401 -0.330266 0
8.61954e-05 2 0.803086 -0.944575 -0.330298 0
8.61954e-05 2 0.803086 -0.865631 -0.330363 0
8.61954e-05 2 0.803086 -0.755404 -0.330479 0
8.61954e-05 2 0.803086 -0.617876 -0.330682 0
8.61954e-05 2 0.803086 -0.458017 -0.331077 0
8.61954e-05 2 0.803086 -0.281604 -0.332039 0
8.61954e-05 2 0.803086 -0.0950125 -0.33262 0
8.61954e-05 2 0.803086 0.0950125 -0.33262 0
8.61954e-05 2 0.803086 0.281604 -0.332039 0
8.61954e-05 2 0.803086 0.458017 -0.331077 0
8.61954e-05 2 0.803086 0.617876 -0.330682 0
8.61954e-05 2 0.803086 0.755404 -0.330479 0
8.61954e-05 2 0.803086 0.865631 -0.330363 0
8.61954e-05 2 0.803086 0.944575 -0.330298 0
8.61954e-05 2 0.803086 0.989401 -0.330266 0
8.61954e-05 2 1.2452 -0.989401 -0.167865 0
8.61954e-05 2 1.2452 -0.944575 -0.167777 0
8.61954e-05 2 1.2452 -0.865631 -0.167599 0
8.61954e-05 2 1.2452 -0.755404 -0.167288 0
8.61954e-05 2 1.2452 -0.617876 -0.166748 0
8.61954e-05 2 1.2452 -0.458017 -0.165716 0
8.61954e-05 2 1.2452 -0.281604 -0.163391 0
8.61954e-05 2 1.2452 -0.0950125 -0.163391 0
8.61954e-05 2 1.2452 0.0950125 -0.163391 0
8.61954e-05 2 1.2452 0.281604 -0.163391 0
8.61954e-05 2 1.2452 0.458017 -0.165716 0
8.61954e-05 2 1.2452 0.617876 -0.166748 0
8.61954e-05 2 1.2452 0.755404 -0.167288 0
8.61954e-05 2 1.2452 0.865631 -0.167599 0
8.61954e-05 2 1.2452 0.944575 -0.167777 0
8.61954e-05 2 1.2452 0.989401 -0.167865 0
8.61954e-05 2 1.9307 -0.989401 -0.059705 0
8.61954e-05 2 1.9307 -0.944575 -0.0597049 0
8.61954e-05 2 1.9307 -0.865631 -0.0597048 0
8.61954e-05 2 1.9307 -0.755404 -0.0597047 0
8.61954e-05 2 1.9307 -0.617876 -0.0597045 0
8.61954e-05 2 1.9307 -0.458017 -0.0597043 0
8.61954e-05 2 1.9307 -0.281604 -0.0597042 0
8.61954e-05 2 1.9307 -0.0950125 -0.0597042 0
8.61954e-05 2 1.9307 0.0950125 -0.0597042 0
8.61954e-05 2 1.9307 0.281604 -0.0597042 0
8.61954e-05 2 1.9307 0.458017 -0.0597043 0
8.61954e-05 2 1.9307 0.617876 -0.0597045 0
8.61954e-05 2 1.9307 0.755404 -0.0597047 0
8.61954e-05 2 1.9307 0.865631 -0.0597048 0
8.61954e-05 2 1.9307 0.944575 -0.0597049 0
8.61954e-05 2 1.9307 0.989401 -0.059705 0
8.61954e-05 2 2.99358 -0.989401 -0.0158968 0
8.61954e-05 2 2.99358 -0.944575 -0.0158968 0
8.61954e-05 2 2.99358 -0.865631 -0.0158968 0
8.61954e-05 2 2.99358 -0.755404 -0.0158968 0
8.61954e-05 2 2.99358 -0.617876 -0.0158967 0
8.61954e-05 2 2.99358 -0.458017 -0.0158967 0
8.61954e-05 2 2.99358 -0.281604 -0.0158967 0
8.61954e-05 2 2.99358 -0.0950125 -0.0158967 0
8.61954e-05 2 2.99358 0.0950125 -0.0158967 0
8.61954e-05 2 2.99358 0.281604 -0.0158967 0
8.61954e-05 2 2.99358 0.458017 -0.0158967 0
8.61954e-05 2 2.99358 0.617876 -0.0158967 0
8.61954e-05 2 2.99358 0.755404 -0.0158968 0
8.61954e-05 2 2.99358 0.865631 -0.0158968 0
8.61954e-05 2 2.99358 0.944575 -0.0158968 0
8.61954e-05 2 2.99358 0.989401 -0.0158968 0
8.61954e-05 2 4.64159 -0.989401 -0.00366395 0
8.61954e-05 2 4.64159 -0.944575 -0.00366395 0
8.61954e-05 2 4.64159 -0.865631 -0.00366395 0
8.61954e-05 2 4.64159 -0.755404 -0.00366394 0
8.61954e-05 2 4.64159 -0.617876 -0.00366394 0
8.61954e-05 2 4.64159 -0.458017 -0.00366393 0
8.61954e-05 2 4.64159 -0.281604 -0.00366393 0
8.61954e-05 2 4.64159 -0.0950125 -0.00366393 0
8.61954e-05 2 4.64159 0.0950125 -0.00366393 0
8.61954e-05 2 4.64159 0.281604 -0.00366393 0
8.61954e-05 2 4.64159 0.458017 -0.00366393 0
8.61954e-05 2 4.64159 0.617876 -0.00366394 0
8.61954e-05 2 4.64159 0.755404 -0.00366394 0
8.61954e-05 2 4.64159 0.865631 -0.00366395 0
8.61954e-05 2 4.64159 0.944575 -0.00366395 0
8.61954e-05 2 4.64159 0.989401 -0.00366395 0
8.61954e-05 2 7.19686 -0.989401 -0.00102535 0
8.61954e-05 2 7.19686 -0.944575 -0.00102535 0
8.61954e-05 2 7.19686 -0.865631 -0.00102535 0
8.61954e-05 2 7.19686 -0.755404 -0.00102535 0
8.61954e-05 2 7.19686 -0.617876 -0.00102534 0
8.61954e-05 2 7.19686 -0.458017 -0.00102534 0
8.61954e-05 2 7.19686 -0.281604 -0.00102534 0
8.61954e-05 2 7.19686 -0.0950125 -0.00102534 0
8.61954e-05 2 7.19686 0.0950125 -0.00102534 0
8.61954e-05 2 7.19686 0.281604 -0.00102534 0
8.61954e-05 2 7.19686 0.458017 -0.00102534 0
8.61954e-05 2 7.19686 0.617876 -0.00102534 0
8.61954e-05 2 7.19686 0.755404 -0.00102535 0
8.61954e-05 2 7.19686 0.865631 -0.00102535 0
8.61954e-05 2 7.19686 0.944575 -0.00102535 0
8.61954e-05 2 7.19686 0.989401 -0.00102535 0
8.61954e-05 2 11.1588 -0.989401 -0.000366988 0
8.61954e-05 2 11.1588 -0.944575 -0.000366988 0
8.61954e-05 2 11.1588 -0.865631 -0.000366987 0
8.61954e-05 2 11.1588 -0.755404 -0.000366987 0
8.61954e-05 2 11.1588 -0.617876 -0.000366987 0
8.61954e-05 2 11.1588 -0.458017 -0.000366987 0
8.61954e-05 2 11.1588 -0.281604 -0.000366987 0
8.61954e-05 2 11.1588 -0.0950125 -0.000366987 0
8.61954e-05 2 11.1588 0.0950125 -0.000366987 0
8.61954e-05 2 11.1588 0.281604 -0.000366987 0
8.61954e-05 2 11.1588 0.458017 -0.000366987 0
8.61954e-05 2 11.1588 0.617876 -0.000366987 0
8.61954e-05 2 11.1588 0.755404 -0.000366987 0
8.61954e-05 2 11.1588 0.865631 -0.000366987 0
8.61954e-05 2 11.1588 0.944575 -0.000366988 0
8.61954e-05 2 11.1588 0.989401 -0.000366988 0
8.61954e-05 2 17.302 -0.989401 -0.000145134 0
8.61954e-05 2 17.302 -0.944575 -0.000145134 0
8.61954e-05 2 17.302 -0.865631 -0.000145134 0
8.61954e-05 2 17.302 -0.755404 -0.000145134 0
8.61954e-05 2 17.302 -0.617876 -0.000145134 0
8.61954e-05 2 17.302 -0.458017 -0.000145134 0
8.61954e-05 2 17.302 -0.281604 -0.000145134 0
8.61954e-05 2 17.302 -0.0950125 -0.000145134 0
8.61954e-05 2 17.302 0.0950125 -0.000145134 0
8.61954e-05 2 17.302 0.281604 -0.000145134 0
8.61954e-05 2 17.302 0.458017 -0.000145134 0
8.61954e-05 2 17.302 0.617876 -0.000145134 0
8.61954e-05 2 17.302 0.755404 -0.000145134 0
8.61954e-05 2 17.302 0.865631 -0.000145134 0
8.61954e-05 2 17.302 0.944575 -0.000145134 0
8.61954e-05 2 17.302 0.989401 -0.000145134 0
8.61954e-05 2 26.827 -0.989401 -6.06944e-05 0
8.61954e-05 2 26.827 -0.944575 -6.06944e-05 0
8.61954e-05 2 26.827 -0.865631 -6.06944e-05 0
8.61954e-05 2 26.827 -0.755404 -6.06944e-05 0
8.61954e-05 2 26.827 -0.617876 -6.06944e-05 0
8.61954e-05 2 26.827 -0.458017 -6.06944e-05 0
8.61954e-05 2 26.827 -0.281604 -6.06943e-05 0
8.61954e-05 2 26.827 -0.0950125 -6.06943e-05 0
8.61954e-05 2 26.827 0.0950125 -6.06943e-05 0
8.61954e-05 2 26.827 0.281604 -6.06943e-05 0
8.61954e-05 2 26.827 0.458017 -6.06944e-05 0
8.61954e-05 2 26.827 0.617876 -6.06944e-05 0
8.61954e-05 2 26.827 0.755404 -6.06944e-05 0
8.61954e-05 2 26.827 0.865631 -6.06944e-05 0
8.61954e-05 2 26.827 0.944575 -6.06944e-05 0
8.61954e-05 2 26.827 0.989401 -6.06944e-05 0
8.61954e-05 2 41.5956 -0.989401 -2.66356e-05 0
8.61954e-05 2 41.5956 -0.944575 -2.66356e-05 0
8.61954e-05 2 41.5956 -0.865631 -2.66356e-05 0
8.61954e-05 2 41.5956 -0.755404 -2.66355e-05 0
8.61954e-05 2 41.5956 -0.617876 -2.66355e-05 0
8.61954e-05 2 41.5956 -0.458017 -2.66355e-05 0
8.61954e-05 2 41.5956 -0.281604 -2.66355e-05 0
8.61954e-05 2 41.5956 -0.0950125 -2.66355e-05 0
8.61954e-05 2 41.5956 0.0950125 -2.66355e-05 0
8.61954e-05 2 41.5956 0.281604 -2.66355e-05 0
8.61954e-05 2 41.5956 0.458017 -2.66355e-05 0
8.61954e-05 2 41.5956 0.617876 -2.66355e-05 0
8.61954e-05 2 41.5956 0.755404 -2.66355e-05 0
8.61954e-05 2 41.5956 0.865631 -2.66356e-05 0
8.61954e-05 2 41.5956 0.944575 -2.66356e-05 0
8.61954e-05 2 41.5956 0.989401 -2.66356e-05 0
8.61954e-05 2 64.4947 -0.989401 -1.22312e-05 0
8.61954e-05 2 64.4947 -0.944575 -1.22312e-05 0
8.61954e-05 2 64.4947 -0.865631 -1.22312e-05 0
8.61954e-05 2 64.4947 -0.755404 -1.22312e-05 0
8.61954e-05 2 64.4947 -0.617876 -1.22312e-05 0
8.61954e-05 2 64.4947 -0.458017 -1.22312e-05 0
8.61954e-05 2 64.4947 -0.281604 -1.22312e-05 0
8.61954e-05 2 64.4947 -0.0950125 -1.22312e-05 0
8.61954e-05 2 64.4947 0.0950125 -1.22312e-05 0
8.61954e-05 2 64.4947 0.281604 -1.22312e-05 0
8.61954e-05 2 64.4947 0.458017 -1.22312e-05 0
8.61954e-05 2 64.4947 0.617876 -1.22312e-05 0
8.61954e-05 2 64.4947 0.755404 -1.22312e-05 0
8.61954e-05 2 64.4947 0.865631 -1.22312e-05 0
8.61954e-05 2 64.4947 0.944575 -1.22312e-05 0
8.61954e-05 2 64.4947 0.989401 -1.22312e-05 0
8.61954e-05 2 100 -0.989401 -5.87182e-06 0
8.61954e-05 2 100 -0.944575 -5.87182e-06 0
8.61954e-05 2 100 -0.865631 -5.87182e-06 0
8.61954e-05 2 100 -0.755404 -5.87182e-06 0
8.61954e-05 2 100 -0.617876 -5.87182e-06 0
8.61954e-05 2 100 -0.458017 -5.87182e-06 0
8.61954e-05 2 100 -0.281604 -5.87182e-06 0
8.61954e-05 2 100 -0.0950125 -5.87182e-06 0
8.61954e-05 2 100 0.0950125 -5.87182e-06 0
8.61954e-05 2 100 0.281604 -5.87182e-06 0
8.61954e-05 2 100 0.458017 -5.87182e-06 0
8.61954e-05 2 100 0.617876 -5.87182e-06 0
8.61954e-05 2 100 0.755404 -5.87182e-06 0
8.61954e-05 2 100 0.865631 -5.87182e-06 0
8.61954e-05 2 100 0.944575 -5.87182e-06 0
8.61954e-05 2 100 0.989401 -5.87182e-06 0
8.61954e-05 2 155.052 -0.989401 -2.94444e-06 0
8.61954e-05 2 155.052 -0.944575 -2.94444e-06 0
8.61954e-05 2 155.052 -0.865631 -2.94444e-06 0
8.61954e-05 2 155.052 -0.755404 -2.94444e-06 0
8.61954e-05 2 155.052 -0.617876 -2.94444e-06 0
8.61954e-05 2 155.052 -0.458017 -2.94444e-06 0
8.61954e-05 2 155.052 -0.281604 -2.94444e-06 0
8.61954e-05 2 155.052 -0.0950125 -2.94444e-06 0
8.61954e-05 2 155.052 0.0950125 -2.94444e-06 0
8.61954e-05 2 155.052 0.281604 -2.94444e-06 0
8.61954e-05 2 155.052 0.458017 -2.94444e-06 0
8.61954e-05 2 155.052 0.617876 -2.94444e-06 0
8.61954e-05 2 155.052 0.755404 -2.94444e-06 0
8.61954e-05 2 155.052 0.865631 -2.94444e-06 0
8.61954e-05 2 155.052 0.944575 -2.94444e-06 0
8.61954e-05 2 155.052 0.989401 -2.94444e-06 0
8.61954e-05 2 240.41 -0.989401 -1.46602e-06 0
8.61954e-05 2 240.41 -0.944575 -1.46602e-06 0
8.61954e-05 2 240.41 -0.865631 -1.46602e-06 0
8.61954e-05 2 240.41 -0.755404 -1.46602e-06 0
8.61954e-05 2 240.41 -0.617876 -1.46602e-06 0
8.61954e-05 2 240.41 -0.458017 -1.46602e-06 0
8.61954e-05 2 240.41 -0.281604 -1.46602e-06 0
8.61954e-05 2 240.41 -0.0950125 -1.46602e-06 0
8.61954e-05 2 240.41 0.0950125 -1.46602e-06 0
8.61954e-05 2 240.41 0.281604 -1.46602e-06 0
8.61954e-05 2 240.41 0.458017 -1.46602e-06 0
8.61954e-05 2 240.41 0.617876 -1.46602e-06 0
8.61954e-05 2 240.41 0.755404 -1.46602e-06 0
8.61954e-05 2 240.41 0.865631 -1.46602e-06 0
8.61954e-05 2 240.41 0.944575 -1.46602e-06 0
8.61954e-05 2 240.41 0.989401 -1.46602e-06 0
8.61954e-05 2 372.759 -0.989401 -7.84072e-07 0
8.61954e-05 2 372.759 -0.944575 -7.84072e-07 0
8.61954e-05 2 372.759 -0.865631 -7.84072e-07 0
8.61954e-05 2 372.759 -0.755404 -7.84072e-07 0
8.61954e-05 2 372.759 -0.617876 -7.84072e-07 0
8.61954e-05 2 372.759 -0.458017 -7.84072e-07 0
8.61954e-05 2 372.759 -0.281604 -7.84072e-07 0
8.61954e-05 2 372.759 -0.0950125 -7.84072e-07 0
8.61954e-05 2 372.759 0.0950125 -7.84072e-07 0
8.61954e-05 2 372.759 0.281604 -7.84072e-07 0
8.61954e-05 2 372.759 0.458017 -7.84072e-07 0
8.61954e-05 2 372.759 0.617876 -7.84072e-07 0
8.61954e-05 2 372.759 0.755404 -7.84072e-07 0
8.61954e-05 2 372.759 0.865631 -7.84072e-07 0
8.61954e-05 2 372.759 0.944575 -7.84072e-07 0
