#q_sq i k_sq z Re(w) Im(w)
5.94557e-06 0 3712.11 0.985612 0.991993 0
5.94557e-06 0 3712.11 0.997264 0.991993 0
5.94557e-06 0 5266.46 -0.997264 0.99119 0
5.94557e-06 0 5266.46 -0.985612 0.99119 0
5.94557e-06 0 5266.46 -0.964762 0.99119 0
5.94557e-06 0 5266.46 -0.934906 0.99119 0
5.94557e-06 0 5266.46 -0.896321 0.99119 0
5.94557e-06 0 5266.46 -0.849368 0.99119 0
5.94557e-06 0 5266.46 -0.794484 0.99119 0
5.94557e-06 0 5266.46 -0.732182 0.99119 0
5.94557e-06 0 5266.46 -0.663044 0.99119 0
5.94557e-06 0 5266.46 -0.587716 0.99119 0
5.94557e-06 0 5266.46 -0.5069 0.99119 0
5.94557e-06 0 5266.46 -0.421351 0.99119 0
5.94557e-06 0 5266.46 -0.331869 0.99119 0
5.94557e-06 0 5266.46 -0.239287 0.99119 0
5.94557e-06 0 5266.46 -0.144472 0.99119 0
5.94557e-06 0 5266.46 -0.0483077 0.99119 0
5.94557e-06 0 5266.46 0.0483077 0.99119 0
5.94557e-06 0 5266.46 0.144472 0.99119 0
5.94557e-06 0 5266.46 0.239287 0.99119 0
5.94557e-06 0 5266.46 0.331869 0.99119 0
5.94557e-06 0 5266.46 0.421351 0.99119 0
5.94557e-06 0 5266.46 0.5069 0.99119 0
5.94557e-06 0 5266.46 0.587716 0.99119 0
5.94557e-06 0 5266.46 0.663044 0.99119 0
5.94557e-06 0 5266.46 0.732182 0.99119 0
5.94557e-06 0 5266.46 0.794484 0.99119 0
5.94557e-06 0 5266.46 0.849368 0.99119 0
5.94557e-06 0 5266.46 0.896321 0.99119 0
5.94557e-06 0 5266.46 0.934906 0.99119 0
5.94557e-06 0 5266.46 0.964762 0.99119 0
5.94557e-06 0 5266.46 0.985612 0.99119 0
5.94557e-06 0 5266.46 0.997264 0.99119 0
5.94557e-06 0 7471.67 -0.997264 0.990445 0
5.94557e-06 0 7471.67 -0.985612 0.990445 0
5.94557e-06 0 7471.67 -0.964762 0.990445 0
5.94557e-06 0 7471.67 -0.934906 0.990445 0
5.94557e-06 0 7471.67 -0.896321 0.990445 0
5.94557e-06 0 7471.67 -0.849368 0.990445 0
5.94557e-06 0 7471.67 -0.794484 0.990445 0
5.94557e-06 0 7471.67 -0.732182 0.990445 0
5.94557e-06 0 7471.67 -0.663044 0.990445 0
5.94557e-06 0 7471.67 -0.587716 0.990445 0
5.94557e-06 0 7471.67 -0.5069 0.990445 0
5.94557e-06 0 7471.67 -0.421351 0.990445 0
5.94557e-06 0 7471.67 -0.331869 0.990445 0
5.94557e-06 0 7471.67 -0.239287 0.990445 0
5.94557e-06 0 7471.67 -0.144472 0.990445 0
5.94557e-06 0 7471.67 -0.0483077 0.990445 0
5.94557e-06 0 7471.67 0.0483077 0.990445 0
5.94557e-06 0 7471.67 0.144472 0.990445 0
5.94557e-06 0 7471.67 0.239287 0.990445 0
5.94557e-06 0 7471.67 0.331869 0.990445 0
5.94557e-06 0 7471.67 0.421351 0.990445 0
5.94557e-06 0 7471.67 0.5069 0.990445 0
5.94557e-06 0 7471.67 0.587716 0.990445 0
5.94557e-06 0 7471.67 0.663044 0.990445 0
5.94557e-06 0 7471.67 0.732182 0.990445 0
5.94557e-06 0 7471.67 0.794484 0.990445 0
5.94557e-06 0 7471.67 0.849368 0.990445 0
5.94557e-06 0 7471.67 0.896321 0.990445 0
5.94557e-06 0 7471.67 0.934906 0.990445 0
5.94557e-06 0 7471.67 0.964762 0.990445 0
5.94557e-06 0 7471.67 0.985612 0.990445 0
5.94557e-06 0 7471.67 0.997264 0.990445 0
5.94557e-06 0 10600.3 -0.997264 0.989752 0
5.94557e-06 0 10600.3 -0.985612 0.989752 0
5.94557e-06 0 10600.3 -0.964762 0.989752 0
5.94557e-06 0 10600.3 -0.934906 0.989752 0
5.94557e-06 0 10600.3 -0.896321 0.989752 0
5.94557e-06 0 10600.3 -0.849368 0.989752 0
5.94557e-06 0 10600.3 -0.794484 0.989752 0
5.94557e-06 0 10600.3 -0.732182 0.989752 0
5.94557e-06 0 10600.3 -0.663044 0.989752 0
5.94557e-06 0 10600.3 -0.587716 0.989752 0
5.94557e-06 0 10600.3 -0.5069 0.989752 0
5.94557e-06 0 10600.3 -0.421351 0.989752 0
5.94557e-06 0 10600.3 -0.331869 0.989752 0
5.94557e-06 0 10600.3 -0.239287 0.989752 0
5.94557e-06 0 10600.3 -0.144472 0.989752 0
5.94557e-06 0 10600.3 -0.0483077 0.989752 0
5.94557e-06 0 10600.3 0.0483077 0.989752 0
5.94557e-06 0 10600.3 0.144472 0.989752 0
5.94557e-06 0 10600.3 0.239287 0.989752 0
5.94557e-06 0 10600.3 0.331869 0.989752 0
5.94557e-06 0 10600.3 0.421351 0.989752 0
5.94557e-06 0 10600.3 0.5069 0.989752 0
5.94557e-06 0 10600.3 0.587716 0.989752 0
5.94557e-06 0 10600.3 0.663044 0.989752 0
5.94557e-06 0 10600.3 0.732182 0.989752 0
5.94557e-06 0 10600.3 0.794484 0.989752 0
5.94557e-06 0 10600.3 0.849368 0.989752 0
5.94557e-06 0 10600.3 0.896321 0.989752 0
5.94557e-06 0 10600.3 0.934906 0.989752 0
5.94557e-06 0 10600.3 0.964762 0.989752 0
5.94557e-06 0 10600.3 0.985612 0.989752 0
5.94557e-06 0 10600.3 0.997264 0.989752 0
5.94557e-06 0 15038.9 -0.997264 0.989105 0
5.94557e-06 0 15038.9 -0.985612 0.989105 0
5.94557e-06 0 15038.9 -0.964762 0.989105 0
5.94557e-06 0 15038.9 -0.934906 0.989105 0
5.94557e-06 0 15038.9 -0.896321 0.989105 0
5.94557e-06 0 15038.9 -0.849368 0.989105 0
5.94557e-06 0 15038.9 -0.794484 0.989105 0
5.94557e-06 0 15038.9 -0.732182 0.989105 0
5.94557e-06 0 15038.9 -0.663044 0.989105 0
5.94557e-06 0 15038.9 -0.587716 0.989105 0
5.94557e-06 0 15038.9 -0.5069 0.989105 0
5.94557e-06 0 15038.9 -0.421351 0.989105 0
5.94557e-06 0 15038.9 -0.331869 0.989105 0
5.94557e-06 0 15038.9 -0.239287 0.989105 0
5.94557e-06 0 15038.9 -0.144472 0.989105 0
5.94557e-06 0 15038.9 -0.0483077 0.989105 0
5.94557e-06 0 15038.9 0.0483077 0.989105 0
5.94557e-06 0 15038.9 0.144472 0.989105 0
5.94557e-06 0 15038.9 0.239287 0.989105 0
5.94557e-06 0 15038.9 0.331869 0.989105 0
5.94557e-06 0 15038.9 0.421351 0.989105 0
5.94557e-06 0 15038.9 0.5069 0.989105 0
5.94557e-06 0 15038.9 0.587716 0.989105 0
5.94557e-06 0 15038.9 0.663044 0.989105 0
5.94557e-06 0 15038.9 0.732182 0.989105 0
5.94557e-06 0 15038.9 0.794484 0.989105 0
5.94557e-06 0 15038.9 0.849368 0.989105 0
5.94557e-06 0 15038.9 0.896321 0.989105 0
5.94557e-06 0 15038.9 0.934906 0.989105 0
5.94557e-06 0 15038.9 0.964762 0.989105 0
5.94557e-06 0 15038.9 0.985612 0.989105 0
5.94557e-06 0 15038.9 0.997264 0.989105 0
5.94557e-06 0 21336 -0.997264 0.9885 0
5.94557e-06 0 21336 -0.985612 0.9885 0
5.94557e-06 0 21336 -0.964762 0.9885 0
5.94557e-06 0 21336 -0.934906 0.9885 0
5.94557e-06 0 21336 -0.896321 0.9885 0
5.94557e-06 0 21336 -0.849368 0.9885 0
5.94557e-06 0 21336 -0.794484 0.9885 0
5.94557e-06 0 21336 -0.732182 0.9885 0
5.94557e-06 0 21336 -0.663044 0.9885 0
5.94557e-06 0 21336 -0.587716 0.9885 0
5.94557e-06 0 21336 -0.5069 0.9885 0
5.94557e-06 0 21336 -0.421351 0.9885 0
5.94557e-06 0 21336 -0.331869 0.9885 0
5.94557e-06 0 21336 -0.239287 0.9885 0
5.94557e-06 0 21336 -0.144472 0.9885 0
5.94557e-06 0 21336 -0.0483077 0.9885 0
5.94557e-06 0 21336 0.0483077 0.9885 0
5.94557e-06 0 21336 0.144472 0.9885 0
5.94557e-06 0 21336 0.239287 0.9885 0
5.94557e-06 0 21336 0.331869 0.9885 0
5.94557e-06 0 21336 0.421351 0.9885 0
5.94557e-06 0 21336 0.5069 0.9885 0
5.94557e-06 0 21336 0.587716 0.9885 0
5.94557e-06 0 21336 0.663044 0.9885 0
5.94557e-06 0 21336 0.732182 0.9885 0
5.94557e-06 0 21336 0.794484 0.9885 0
5.94557e-06 0 21336 0.849368 0.9885 0
5.94557e-06 0 21336 0.896321 0.9885 0
5.94557e-06 0 21336 0.934906 0.9885 0
5.94557e-06 0 21336 0.964762 0.9885 0
5.94557e-06 0 21336 0.985612 0.9885 0
5.94557e-06 0 21336 0.997264 0.9885 0
5.94557e-06 0 30270 -0.997264 0.987933 0
5.94557e-06 0 30270 -0.985612 0.987933 0
5.94557e-06 0 30270 -0.964762 0.987933 0
5.94557e-06 0 30270 -0.934906 0.987933 0
5.94557e-06 0 30270 -0.896321 0.987933 0
5.94557e-06 0 30270 -0.849368 0.987933 0
5.94557e-06 0 30270 -0.794484 0.987933 0
5.94557e-06 0 30270 -0.732182 0.987933 0
5.94557e-06 0 30270 -0.663044 0.987933 0
5.94557e-06 0 30270 -0.587716 0.987933 0
5.94557e-06 0 30270 -0.5069 0.987933 0
5.94557e-06 0 30270 -0.421351 0.987933 0
5.94557e-06 0 30270 -0.331869 0.987933 0
5.94557e-06 0 30270 -0.239287 0.987933 0
5.94557e-06 0 30270 -0.144472 0.987933 0
5.94557e-06 0 30270 -0.0483077 0.987933 0
5.94557e-06 0 30270 0.0483077 0.987933 0
5.94557e-06 0 30270 0.144472 0.987933 0
5.94557e-06 0 30270 0.239287 0.987933 0
5.94557e-06 0 30270 0.331869 0.987933 0
5.94557e-06 0 30270 0.421351 0.987933 0
5.94557e-06 0 30270 0.5069 0.987933 0
5.94557e-06 0 30270 0.587716 0.987933 0
5.94557e-06 0 30270 0.663044 0.987933 0
5.94557e-06 0 30270 0.732182 0.987933 0
5.94557e-06 0 30270 0.794484 0.987933 0
5.94557e-06 0 30270 0.849368 0.987933 0
5.94557e-06 0 30270 0.896321 0.987933 0
5.94557e-06 0 30270 0.934906 0.987933 0
5.94557e-06 0 30270 0.964762 0.987933 0
5.94557e-06 0 30270 0.985612 0.987933 0
5.94557e-06 0 30270 0.997264 0.987933 0
5.94557e-06 0 42944.9 -0.997264 0.9874 0
5.94557e-06 0 42944.9 -0.985612 0.9874 0
5.94557e-06 0 42944.9 -0.964762 0.9874 0
5.94557e-06 0 42944.9 -0.934906 0.9874 0
5.94557e-06 0 42944.9 -0.896321 0.9874 0
5.94557e-06 0 42944.9 -0.849368 0.9874 0
5.94557e-06 0 42944.9 -0.794484 0.9874 0
5.94557e-06 0 42944.9 -0.732182 0.9874 0
5.94557e-06 0 42944.9 -0.663044 0.9874 0
5.94557e-06 0 42944.9 -0.587716 0.9874 0
5.94557e-06 0 42944.9 -0.5069 0.9874 0
5.94557e-06 0 42944.9 -0.421351 0.9874 0
5.94557e-06 0 42944.9 -0.331869 0.9874 0
5.94557e-06 0 42944.9 -0.239287 0.9874 0
5.94557e-06 0 42944.9 -0.144472 0.9874 0
5.94557e-06 0 42944.9 -0.0483077 0.9874 0
5.94557e-06 0 42944.9 0.0483077 0.9874 0
5.94557e-06 0 42944.9 0.144472 0.9874 0
5.94557e-06 0 42944.9 0.239287 0.9874 0
5.94557e-06 0 42944.9 0.331869 0.9874 0
5.94557e-06 0 42944.9 0.421351 0.9874 0
5.94557e-06 0 42944.9 0.5069 0.9874 0
5.94557e-06 0 42944.9 0.587716 0.9874 0
5.94557e-06 0 42944.9 0.663044 0.9874 0
5.94557e-06 0 42944.9 0.732182 0.9874 0
5.94557e-06 0 42944.9 0.794484 0.9874 0
5.94557e-06 0 42944.9 0.849368 0.9874 0
5.94557e-06 0 42944.9 0.896321 0.9874 0
5.94557e-06 0 42944.9 0.934906 0.9874 0
5.94557e-06 0 42944.9 0.964762 0.9874 0
5.94557e-06 0 42944.9 0.985612 0.9874 0
5.94557e-06 0 42944.9 0.997264 0.9874 0
5.94557e-06 0 60927 -0.997264 0.986899 0
5.94557e-06 0 60927 -0.985612 0.986899 0
5.94557e-06 0 60927 -0.964762 0.986899 0
5.94557e-06 0 60927 -0.934906 0.986899 0
5.94557e-06 0 60927 -0.896321 0.986899 0
5.94557e-06 0 60927 -0.849368 0.986899 0
5.94557e-06 0 60927 -0.794484 0.986899 0
5.94557e-06 0 60927 -0.732182 0.986899 0
5.94557e-06 0 60927 -0.663044 0.986899 0
5.94557e-06 0 60927 -0.587716 0.986899 0
5.94557e-06 0 60927 -0.5069 0.986899 0
5.94557e-06 0 60927 -0.421351 0.986899 0
5.94557e-06 0 60927 -0.331869 0.986899 0
5.94557e-06 0 60927 -0.239287 0.986899 0
5.94557e-06 0 60927 -0.144472 0.986899 0
5.94557e-06 0 60927 -0.0483077 0.986899 0
5.94557e-06 0 60927 0.0483077 0.986899 0
5.94557e-06 0 60927 0.144472 0.986899 0
5.94557e-06 0 60927 0.239287 0.986899 0
5.94557e-06 0 60927 0.331869 0.986899 0
5.94557e-06 0 60927 0.421351 0.986899 0
5.94557e-06 0 60927 0.5069 0.986899 0
5.94557e-06 0 60927 0.587716 0.986899 0
5.94557e-06 0 60927 0.663044 0.986899 0
5.94557e-06 0 60927 0.732182 0.986899 0
5.94557e-06 0 60927 0.794484 0.986899 0
5.94557e-06 0 60927 0.849368 0.986899 0
5.94557e-06 0 60927 0.896321 0.986899 0
5.94557e-06 0 60927 0.934906 0.986899 0
5.94557e-06 0 60927 0.964762 0.986899 0
5.94557e-06 0 60927 0.985612 0.986899 0
5.94557e-06 0 60927 0.997264 0.986899 0
5.94557e-06 0 86438.8 -0.997264 0.986426 0
5.94557e-06 0 86438.8 -0.985612 0.986426 0
5.94557e-06 0 86438.8 -0.964762 0.986426 0
5.94557e-06 0 86438.8 -0.934906 0.986426 0
5.94557e-06 0 86438.8 -0.896321 0.986426 0
5.94557e-06 0 86438.8 -0.849368 0.986426 0
5.94557e-06 0 86438.8 -0.794484 0.986426 0
5.94557e-06 0 86438.8 -0.732182 0.986426 0
5.94557e-06 0 86438.8 -0.663044 0.986426 0
5.94557e-06 0 86438.8 -0.587716 0.986426 0
5.94557e-06 0 86438.8 -0.5069 0.986426 0
5.94557e-06 0 86438.8 -0.421351 0.986426 0
5.94557e-06 0 86438.8 -0.331869 0.986426 0
5.94557e-06 0 86438.8 -0.239287 0.986426 0
5.94557e-06 0 86438.8 -0.144472 0.986426 0
5.94557e-06 0 86438.8 -0.0483077 0.986426 0
5.94557e-06 0 86438.8 0.0483077 0.986426 0
5.94557e-06 0 86438.8 0.144472 0.986426 0
5.94557e-06 0 86438.8 0.239287 0.986426 0
5.94557e-06 0 86438.8 0.331869 0.986426 0
5.94557e-06 0 86438.8 0.421351 0.986426 0
5.94557e-06 0 86438.8 0.5069 0.986426 0
5.94557e-06 0 86438.8 0.587716 0.986426 0
5.94557e-06 0 86438.8 0.663044 0.986426 0
5.94557e-06 0 86438.8 0.732182 0.986426 0
5.94557e-06 0 86438.8 0.794484 0.986426 0
5.94557e-06 0 86438.8 0.849368 0.986426 0
5.94557e-06 0 86438.8 0.896321 0.986426 0
5.94557e-06 0 86438.8 0.934906 0.986426 0
5.94557e-06 0 86438.8 0.964762 0.986426 0
5.94557e-06 0 86438.8 0.985612 0.986426 0
5.94557e-06 0 86438.8 0.997264 0.986426 0
5.94557e-06 0 122633 -0.997264 0.985978 0
5.94557e-06 0 122633 -0.985612 0.985978 0
5.94557e-06 0 122633 -0.964762 0.985978 0
5.94557e-06 0 122633 -0.934906 0.985978 0
5.94557e-06 0 122633 -0.896321 0.985978 0
5.94557e-06 0 122633 -0.849368 0.985978 0
5.94557e-06 0 122633 -0.794484 0.985978 0
5.94557e-06 0 122633 -0.732182 0.985978 0
5.94557e-06 0 122633 -0.663044 0.985978 0
5.94557e-06 0 122633 -0.587716 0.985978 0
5.94557e-06 0 122633 -0.5069 0.985978 0
5.94557e-06 0 122633 -0.421351 0.985978 0
5.94557e-06 0 122633 -0.331869 0.985978 0
5.94557e-06 0 122633 -0.239287 0.985978 0
5.94557e-06 0 122633 -0.144472 0.985978 0
5.94557e-06 0 122633 -0.0483077 0.985978 0
5.94557e-06 0 122633 0.0483077 0.985978 0
5.94557e-06 0 122633 0.144472 0.985978 0
5.94557e-06 0 122633 0.239287 0.985978 0
5.94557e-06 0 122633 0.331869 0.985978 0
5.94557e-06 0 122633 0.421351 0.985978 0
5.94557e-06 0 122633 0.5069 0.985978 0
5.94557e-06 0 122633 0.587716 0.985978 0
5.94557e-06 0 122633 0.663044 0.985978 0
5.94557e-06 0 122633 0.732182 0.985978 0
5.94557e-06 0 122633 0.794484 0.985978 0
5.94557e-06 0 122633 0.849368 0.985978 0
5.94557e-06 0 122633 0.896321 0.985978 0
5.94557e-06 0 122633 0.934906 0.985978 0
5.94557e-06 0 122633 0.964762 0.985978 0
5.94557e-06 0 122633 0.985612 0.985978 0
5.94557e-06 0 122633 0.997264 0.985978 0
5.94557e-06 0 173983 -0.997264 0.985555 0
5.94557e-06 0 173983 -0.985612 0.985555 0
5.94557e-06 0 173983 -0.964762 0.985555 0
5.94557e-06 0 173983 -0.934906 0.985555 0
5.94557e-06 0 173983 -0.896321 0.985555 0
5.94557e-06 0 173983 -0.849368 0.985555 0
5.94557e-06 0 173983 -0.794484 0.985555 0
5.94557e-06 0 173983 -0.732182 0.985555 0
5.94557e-06 0 173983 -0.663044 0.985555 0
5.94557e-06 0 173983 -0.587716 0.985555 0
5.94557e-06 0 173983 -0.5069 0.985555 0
5.94557e-06 0 173983 -0.421351 0.985555 0
5.94557e-06 0 173983 -0.331869 0.985555 0
5.94557e-06 0 173983 -0.239287 0.985555 0
5.94557e-06 0 173983 -0.144472 0.985555 0
5.94557e-06 0 173983 -0.0483077 0.985555 0
5.94557e-06 0 173983 0.0483077 0.985555 0
5.94557e-06 0 173983 0.144472 0.985555 0
5.94557e-06 0 173983 0.239287 0.985555 0
5.94557e-06 0 173983 0.331869 0.985555 0
5.94557e-06 0 173983 0.421351 0.985555 0
5.94557e-06 0 173983 0.5069 0.985555 0
5.94557e-06 0 173983 0.587716 0.985555 0
5.94557e-06 0 173983 0.663044 0.985555 0
5.94557e-06 0 173983 0.732182 0.985555 0
5.94557e-06 0 173983 0.794484 0.985555 0
5.94557e-06 0 173983 0.849368 0.985555 0
5.94557e-06 0 173983 0.896321 0.985555 0
5.94557e-06 0 173983 0.934906 0.985555 0
5.94557e-06 0 173983 0.964762 0.985555 0
5.94557e-06 0 173983 0.985612 0.985555 0
5.94557e-06 0 173983 0.997264 0.985555 0
5.94557e-06 0 246834 -0.997264 0.985153 0
5.94557e-06 0 246834 -0.985612 0.985153 0
5.94557e-06 0 246834 -0.964762 0.985153 0
5.94557e-06 0 246834 -0.934906 0.985153 0
5.94557e-06 0 246834 -0.896321 0.985153 0
5.94557e-06 0 246834 -0.849368 0.985153 0
5.94557e-06 0 246834 -0.794484 0.985153 0
5.94557e-06 0 246834 -0.732182 0.985153 0
5.94557e-06 0 246834 -0.663044 0.985153 0
5.94557e-06 0 246834 -0.587716 0.985153 0
5.94557e-06 0 246834 -0.5069 0.985153 0
5.94557e-06 0 246834 -0.421351 0.985153 0
5.94557e-06 0 246834 -0.331869 0.985153 0
5.94557e-06 0 246834 -0.239287 0.985153 0
5.94557e-06 0 246834 -0.144472 0.985153 0
5.94557e-06 0 246834 -0.0483077 0.985153 0
5.94557e-06 0 246834 0.0483077 0.985153 0
5.94557e-06 0 246834 0.144472 0.985153 0
5.94557e-06 0 246834 0.239287 0.985153 0
5.94557e-06 0 246834 0.331869 0.985153 0
5.94557e-06 0 246834 0.421351 0.985153 0
5.94557e-06 0 246834 0.5069 0.985153 0
5.94557e-06 0 246834 0.587716 0.985153 0
5.94557e-06 0 246834 0.663044 0.985153 0
5.94557e-06 0 246834 0.732182 0.985153 0
5.94557e-06 0 246834 0.794484 0.985153 0
5.94557e-06 0 246834 0.849368 0.985153 0
5.94557e-06 0 246834 0.896321 0.985153 0
5.94557e-06 0 246834 0.934906 0.985153 0
5.94557e-06 0 246834 0.964762 0.985153 0
5.94557e-06 0 246834 0.985612 0.985153 0
5.94557e-06 0 246834 0.997264 0.985153 0
5.94557e-06 0 350190 -0.997264 0.984771 0
5.94557e-06 0 350190 -0.985612 0.984771 0
5.94557e-06 0 350190 -0.964762 0.984771 0
5.94557e-06 0 350190 -0.934906 0.984771 0
5.94557e-06 0 350190 -0.896321 0.984771 0
5.94557e-06 0 350190 -0.849368 0.984771 0
5.94557e-06 0 350190 -0.794484 0.984771 0
5.94557e-06 0 350190 -0.732182 0.984771 0
5.94557e-06 0 350190 -0.663044 0.984771 0
5.94557e-06 0 350190 -0.587716 0.984771 0
5.94557e-06 0 350190 -0.5069 0.984771 0
5.94557e-06 0 350190 -0.421351 0.984771 0
5.94557e-06 0 350190 -0.331869 0.984771 0
5.94557e-06 0 350190 -0.239287 0.984771 0
5.94557e-06 0 350190 -0.144472 0.984771 0
5.94557e-06 0 350190 -0.0483077 0.984771 0
5.94557e-06 0 350190 0.0483077 0.984771 0
5.94557e-06 0 350190 0.144472 0.984771 0
5.94557e-06 0 350190 0.239287 0.984771 0
5.94557e-06 0 350190 0.331869 0.984771 0
5.94557e-06 0 350190 0.421351 0.984771 0
5.94557e-06 0 350190 0.5069 0.984771 0
5.94557e-06 0 350190 0.587716 0.984771 0
5.94557e-06 0 350190 0.663044 0.984771 0
5.94557e-06 0 350190 0.732182 0.984771 0
5.94557e-06 0 350190 0.794484 0.984771 0
5.94557e-06 0 350190 0.849368 0.984771 0
5.94557e-06 0 350190 0.896321 0.984771 0
5.94557e-06 0 350190 0.934906 0.984771 0
5.94557e-06 0 350190 0.964762 0.984771 0
5.94557e-06 0 350190 0.985612 0.984771 0
5.94557e-06 0 350190 0.997264 0.984771 0
5.94557e-06 0 496824 -0.997264 0.98441 0
5.94557e-06 0 496824 -0.985612 0.98441 0
5.94557e-06 0 496824 -0.964762 0.98441 0
5.94557e-06 0 496824 -0.934906 0.98441 0
5.94557e-06 0 496824 -0.896321 0.98441 0
5.94557e-06 0 496824 -0.849368 0.98441 0
5.94557e-06 0 496824 -0.794484 0.98441 0
5.94557e-06 0 496824 -0.732182 0.98441 0
5.94557e-06 0 496824 -0.663044 0.98441 0
5.94557e-06 0 496824 -0.587716 0.98441 0
5.94557e-06 0 496824 -0.5069 0.98441 0
5.94557e-06 0 496824 -0.421351 0.98441 0
5.94557e-06 0 496824 -0.331869 0.98441 0
5.94557e-06 0 496824 -0.239287 0.98441 0
5.94557e-06 0 496824 -0.144472 0.98441 0
5.94557e-06 0 496824 -0.0483077 0.98441 0
5.94557e-06 0 496824 0.0483077 0.98441 0
5.94557e-06 0 496824 0.144472 0.98441 0
5.94557e-06 0 496824 0.239287 0.98441 0
5.94557e-06 0 496824 0.331869 0.98441 0
5.94557e-06 0 496824 0.421351 0.98441 0
5.94557e-06 0 496824 0.5069 0.98441 0
5.94557e-06 0 496824 0.587716 0.98441 0
5.94557e-06 0 496824 0.663044 0.98441 0
5.94557e-06 0 496824 0.732182 0.98441 0
5.94557e-06 0 496824 0.794484 0.98441 0
5.94557e-06 0 496824 0.849368 0.98441 0
5.94557e-06 0 496824 0.896321 0.98441 0
5.94557e-06 0 496824 0.934906 0.98441 0
5.94557e-06 0 496824 0.964762 0.98441 0
5.94557e-06 0 496824 0.985612 0.98441 0
5.94557e-06 0 496824 0.997264 0.98441 0
5.94557e-06 0 704857 -0.997264 0.984062 0
5.94557e-06 0 704857 -0.985612 0.984062 0
5.94557e-06 0 704857 -0.964762 0.984062 0
5.94557e-06 0 704857 -0.934906 0.984062 0
5.94557e-06 0 704857 -0.896321 0.984062 0
5.94557e-06 0 704857 -0.849368 0.984062 0
5.94557e-06 0 704857 -0.794484 0.984062 0
5.94557e-06 0 704857 -0.732182 0.984062 0
5.94557e-06 0 704857 -0.663044 0.984062 0
5.94557e-06 0 704857 -0.587716 0.984062 0
5.94557e-06 0 704857 -0.5069 0.984062 0
5.94557e-06 0 704857 -0.421351 0.984062 0
5.94557e-06 0 704857 -0.331869 0.984062 0
5.94557e-06 0 704857 -0.239287 0.984062 0
5.94557e-06 0 704857 -0.144472 0.984062 0
5.94557e-06 0 704857 -0.0483077 0.984062 0
5.94557e-06 0 704857 0.0483077 0.984062 0
5.94557e-06 0 704857 0.144472 0.984062 0
5.94557e-06 0 704857 0.239287 0.984062 0
5.94557e-06 0 704857 0.331869 0.984062 0
5.94557e-06 0 704857 0.421351 0.984062 0
5.94557e-06 0 704857 0.5069 0.984062 0
5.94557e-06 0 704857 0.587716 0.984062 0
5.94557e-06 0 704857 0.663044 0.984062 0
5.94557e-06 0 704857 0.732182 0.984062 0
5.94557e-06 0 704857 0.794484 0.984062 0
5.94557e-06 0 704857 0.849368 0.984062 0
5.94557e-06 0 704857 0.896321 0.984062 0
5.94557e-06 0 704857 0.934906 0.984062 0
5.94557e-06 0 704857 0.964762 0.984062 0
5.94557e-06 0 704857 0.985612 0.984062 0
5.94557e-06 0 704857 0.997264 0.984062 0
5.94557e-06 0 1e+06 -0.997264 0.983729 0
5.94557e-06 0 1e+06 -0.985612 0.983729 0
5.94557e-06 0 1e+06 -0.964762 0.983729 0
5.94557e-06 0 1e+06 -0.934906 0.983729 0
5.94557e-06 0 1e+06 -0.896321 0.983729 0
5.94557e-06 0 1e+06 -0.849368 0.983729 0
5.94557e-06 0 1e+06 -0.794484 0.983729 0
5.94557e-06 0 1e+06 -0.732182 0.983729 0
5.94557e-06 0 1e+06 -0.663044 0.983729 0
5.94557e-06 0 1e+06 -0.587716 0.983729 0
5.94557e-06 0 1e+06 -0.5069 0.983729 0
5.94557e-06 0 1e+06 -0.421351 0.983729 0
5.94557e-06 0 1e+06 -0.331869 0.983729 0
5.94557e-06 0 1e+06 -0.239287 0.983729 0
5.94557e-06 0 1e+06 -0.144472 0.983729 0
5.94557e-06 0 1e+06 -0.0483077 0.983729 0
5.94557e-06 0 1e+06 0.0483077 0.983729 0
5.94557e-06 0 1e+06 0.144472 0.983729 0
5.94557e-06 0 1e+06 0.239287 0.983729 0
5.94557e-06 0 1e+06 0.331869 0.983729 0
5.94557e-06 0 1e+06 0.421351 0.983729 0
5.94557e-06 0 1e+06 0.5069 0.983729 0
5.94557e-06 0 1e+06 0.587716 0.983729 0
5.94557e-06 0 1e+06 0.663044 0.983729 0
5.94557e-06 0 1e+06 0.732182 0.983729 0
5.94557e-06 0 1e+06 0.794484 0.983729 0
5.94557e-06 0 1e+06 0.849368 0.983729 0
5.94557e-06 0 1e+06 0.896321 0.983729 0
5.94557e-06 0 1e+06 0.934906 0.983729 0
5.94557e-06 0 1e+06 0.964762 0.983729 0
5.94557e-06 0 1e+06 0.985612 0.983729 0
5.94557e-06 0 1e+06 0.997264 0.983729 0

1.44974e-05 0 1e-06 -0.997264 1.54826 0
1.44974e-05 0 1e-06 -0.985612 1.54826 0
1.44974e-05 0 1e-06 -0.964762 1.54826 0
1.44974e-05 0 1e-06 -0.934906 1.54826 0
1.44974e-05 0 1e-06 -0.896321 1.54826 0
1.44974e-05 0 1e-06 -0.849368 1.54826 0
1.44974e-05 0 1e-06 -0.794484 1.54826 0
1.44974e-05 0 1e-06 -0.732182 1.54826 0
1.44974e-05 0 1e-06 -0.663044 1.54826 0
1.44974e-05 0 1e-06 -0.587716 1.54826 0
1.44974e-05 0 1e-06 -0.5069 1.54826 0
1.44974e-05 0 1e-06 -0.421351 1.54826 0
1.44974e-05 0 1e-06 -0.331869 1.54826 0
