#q_sq i k_sq z Re(w) Im(w)
1e-06 1 2.32857e-05 -0.421351 0.133059 0
1e-06 1 2.32857e-05 -0.331869 0.132706 0
1e-06 1 2.32857e-05 -0.239287 0.132128 0
1e-06 1 2.32857e-05 -0.144472 0.133972 0
1e-06 1 2.32857e-05 -0.0483077 0.133937 0
1e-06 1 2.32857e-05 0.0483077 0.133937 0
1e-06 1 2.32857e-05 0.144472 0.133972 0
1e-06 1 2.32857e-05 0.239287 0.132128 0
1e-06 1 2.32857e-05 0.331869 0.132706 0
1e-06 1 2.32857e-05 0.421351 0.133059 0
1e-06 1 2.32857e-05 0.5069 0.133318 0
1e-06 1 2.32857e-05 0.587716 0.132889 0
1e-06 1 2.32857e-05 0.663044 0.132539 0
1e-06 1 2.32857e-05 0.732182 0.132779 0
1e-06 1 2.32857e-05 0.794484 0.133003 0
1e-06 1 2.32857e-05 0.849368 0.133192 0
1e-06 1 2.32857e-05 0.896321 0.133082 0
1e-06 1 2.32857e-05 0.934906 0.132999 0
1e-06 1 2.32857e-05 0.964762 0.132944 0
1e-06 1 2.32857e-05 0.985612 0.132911 0
1e-06 1 2.32857e-05 0.997264 0.132894 0
1e-06 1 3.3036e-05 -0.997264 0.132908 0
1e-06 1 3.3036e-05 -0.985612 0.132913 0
1e-06 1 3.3036e-05 -0.964762 0.132922 0
1e-06 1 3.3036e-05 -0.934906 0.13294 0
1e-06 1 3.3036e-05 -0.896321 0.132971 0
1e-06 1 3.3036e-05 -0.849368 0.13302 0
1e-06 1 3.3036e-05 -0.794484 0.133095 0
1e-06 1 3.3036e-05 -0.732182 0.133096 0
1e-06 1 3.3036e-05 -0.663044 0.132695 0
1e-06 1 3.3036e-05 -0.587716 0.132559 0
1e-06 1 3.3036e-05 -0.5069 0.132779 0
1e-06 1 3.3036e-05 -0.421351 0.13314 0
1e-06 1 3.3036e-05 -0.331869 0.13375 0
1e-06 1 3.3036e-05 -0.239287 0.132989 0
1e-06 1 3.3036e-05 -0.144472 0.131012 0
1e-06 1 3.3036e-05 -0.0483077 0.130552 0
1e-06 1 3.3036e-05 0.0483077 0.130552 0
1e-06 1 3.3036e-05 0.144472 0.131012 0
1e-06 1 3.3036e-05 0.239287 0.132989 0
1e-06 1 3.3036e-05 0.331869 0.13375 0
1e-06 1 3.3036e-05 0.421351 0.13314 0
1e-06 1 3.3036e-05 0.5069 0.132779 0
1e-06 1 3.3036e-05 0.587716 0.132559 0
1e-06 1 3.3036e-05 0.663044 0.132695 0
1e-06 1 3.3036e-05 0.732182 0.133096 0
1e-06 1 3.3036e-05 0.794484 0.133095 0
1e-06 1 3.3036e-05 0.849368 0.13302 0
1e-06 1 3.3036e-05 0.896321 0.132971 0
1e-06 1 3.3036e-05 0.934906 0.13294 0
1e-06 1 3.3036e-05 0.964762 0.132922 0
1e-06 1 3.3036e-05 0.985612 0.132913 0
1e-06 1 3.3036e-05 0.997264 0.132908 0
1e-06 1 4.6869e-05 -0.997264 0.133075 0
1e-06 1 4.6869e-05 -0.985612 0.133064 0
1e-06 1 4.6869e-05 -0.964762 0.133044 0
1e-06 1 4.6869e-05 -0.934906 0.133017 0
1e-06 1 4.6869e-05 -0.896321 0.132983 0
1e-06 1 4.6869e-05 -0.849368 0.132944 0
1e-06 1 4.6869e-05 -0.794484 0.132901 0
1e-06 1 4.6869e-05 -0.732182 0.132855 0
1e-06 1 4.6869e-05 -0.663044 0.132807 0
1e-06 1 4.6869e-05 -0.587716 0.132755 0
1e-06 1 4.6869e-05 -0.5069 0.132892 0
1e-06 1 4.6869e-05 -0.421351 0.132881 0
1e-06 1 4.6869e-05 -0.331869 0.132899 0
1e-06 1 4.6869e-05 -0.239287 0.132971 0
1e-06 1 4.6869e-05 -0.144472 0.133175 0
1e-06 1 4.6869e-05 -0.0483077 0.134203 0
1e-06 1 4.6869e-05 0.0483077 0.134203 0
1e-06 1 4.6869e-05 0.144472 0.133175 0
1e-06 1 4.6869e-05 0.239287 0.132971 0
1e-06 1 4.6869e-05 0.331869 0.132899 0
1e-06 1 4.6869e-05 0.421351 0.132881 0
1e-06 1 4.6869e-05 0.5069 0.132892 0
1e-06 1 4.6869e-05 0.587716 0.132755 0
1e-06 1 4.6869e-05 0.663044 0.132807 0
1e-06 1 4.6869e-05 0.732182 0.132855 0
1e-06 1 4.6869e-05 0.794484 0.132901 0
1e-06 1 4.6869e-05 0.849368 0.132944 0
1e-06 1 4.6869e-05 0.896321 0.132983 0
1e-06 1 4.6869e-05 0.934906 0.133017 0
1e-06 1 4.6869e-05 0.964762 0.133044 0
1e-06 1 4.6869e-05 0.985612 0.133064 0
1e-06 1 4.6869e-05 0.997264 0.133075 0
1e-06 1 6.64944e-05 -0.997264 0.132876 0
1e-06 1 6.64944e-05 -0.985612 0.132905 0
1e-06 1 6.64944e-05 -0.964762 0.132959 0
1e-06 1 6.64944e-05 -0.934906 0.133042 0
1e-06 1 6.64944e-05 -0.896321 0.13316 0
1e-06 1 6.64944e-05 -0.849368 0.133321 0
1e-06 1 6.64944e-05 -0.794484 0.133296 0
1e-06 1 6.64944e-05 -0.732182 0.133113 0
1e-06 1 6.64944e-05 -0.663044 0.132882 0
1e-06 1 6.64944e-05 -0.587716 0.132579 0
1e-06 1 6.64944e-05 -0.5069 0.132168 0
1e-06 1 6.64944e-05 -0.421351 0.132179 0
1e-06 1 6.64944e-05 -0.331869 0.132872 0
1e-06 1 6.64944e-05 -0.239287 0.134158 0
1e-06 1 6.64944e-05 -0.144472 0.134848 0
1e-06 1 6.64944e-05 -0.0483077 0.134835 0
1e-06 1 6.64944e-05 0.0483077 0.134835 0
1e-06 1 6.64944e-05 0.144472 0.134848 0
1e-06 1 6.64944e-05 0.239287 0.134158 0
1e-06 1 6.64944e-05 0.331869 0.132872 0
1e-06 1 6.64944e-05 0.421351 0.132179 0
1e-06 1 6.64944e-05 0.5069 0.132168 0
1e-06 1 6.64944e-05 0.587716 0.132579 0
1e-06 1 6.64944e-05 0.663044 0.132882 0
1e-06 1 6.64944e-05 0.732182 0.133113 0
1e-06 1 6.64944e-05 0.794484 0.133296 0
1e-06 1 6.64944e-05 0.849368 0.133321 0
1e-06 1 6.64944e-05 0.896321 0.13316 0
1e-06 1 6.64944e-05 0.934906 0.133042 0
1e-06 1 6.64944e-05 0.964762 0.132959 0
1e-06 1 6.64944e-05 0.985612 0.132905 0
1e-06 1 6.64944e-05 0.997264 0.132876 0
1e-06 1 9.43373e-05 -0.997264 0.132774 0
1e-06 1 9.43373e-05 -0.985612 0.132777 0
1e-06 1 9.43373e-05 -0.964762 0.132783 0
1e-06 1 9.43373e-05 -0.934906 0.132793 0
1e-06 1 9.43373e-05 -0.896321 0.13281 0
1e-06 1 9.43373e-05 -0.849368 0.132835 0
1e-06 1 9.43373e-05 -0.794484 0.132873 0
1e-06 1 9.43373e-05 -0.732182 0.132929 0
1e-06 1 9.43373e-05 -0.663044 0.133009 0
1e-06 1 9.43373e-05 -0.587716 0.133124 0
1e-06 1 9.43373e-05 -0.5069 0.133293 0
1e-06 1 9.43373e-05 -0.421351 0.133054 0
1e-06 1 9.43373e-05 -0.331869 0.131881 0
1e-06 1 9.43373e-05 -0.239287 0.131832 0
1e-06 1 9.43373e-05 -0.144472 0.131816 0
1e-06 1 9.43373e-05 -0.0483077 0.131807 0
1e-06 1 9.43373e-05 0.0483077 0.131807 0
1e-06 1 9.43373e-05 0.144472 0.131816 0
1e-06 1 9.43373e-05 0.239287 0.131832 0
1e-06 1 9.43373e-05 0.331869 0.131881 0
1e-06 1 9.43373e-05 0.421351 0.133054 0
1e-06 1 9.43373e-05 0.5069 0.133293 0
1e-06 1 9.43373e-05 0.587716 0.133124 0
1e-06 1 9.43373e-05 0.663044 0.133009 0
1e-06 1 9.43373e-05 0.732182 0.132929 0
1e-06 1 9.43373e-05 0.794484 0.132873 0
1e-06 1 9.43373e-05 0.849368 0.132835 0
1e-06 1 9.43373e-05 0.896321 0.13281 0
1e-06 1 9.43373e-05 0.934906 0.132793 0
1e-06 1 9.43373e-05 0.964762 0.132783 0
1e-06 1 9.43373e-05 0.985612 0.132777 0
1e-06 1 9.43373e-05 0.997264 0.132774 0
1e-06 1 0.000133839 -0.997264 0.132621 0
1e-06 1 0.000133839 -0.985612 0.132658 0
1e-06 1 0.000133839 -0.964762 0.132728 0
1e-06 1 0.000133839 -0.934906 0.132833 0
1e-06 1 0.000133839 -0.896321 0.132982 0
1e-06 1 0.000133839 -0.849368 0.133182 0
1e-06 1 0.000133839 -0.794484 0.133449 0
1e-06 1 0.000133839 -0.732182 0.133432 0
1e-06 1 0.000133839 -0.663044 0.133305 0
1e-06 1 0.000133839 -0.587716 0.133141 0
1e-06 1 0.000133839 -0.5069 0.132919 0
1e-06 1 0.000133839 -0.421351 0.1326 0
1e-06 1 0.000133839 -0.331869 0.1321 0
1e-06 1 0.000133839 -0.239287 0.131195 0
1e-06 1 0.000133839 -0.144472 0.129066 0
1e-06 1 0.000133839 -0.0483077 0.12898 0
1e-06 1 0.000133839 0.0483077 0.12898 0
1e-06 1 0.000133839 0.144472 0.129066 0
1e-06 1 0.000133839 0.239287 0.131195 0
1e-06 1 0.000133839 0.331869 0.1321 0
1e-06 1 0.000133839 0.421351 0.1326 0
1e-06 1 0.000133839 0.5069 0.132919 0
1e-06 1 0.000133839 0.587716 0.133141 0
1e-06 1 0.000133839 0.663044 0.133305 0
1e-06 1 0.000133839 0.732182 0.133432 0
1e-06 1 0.000133839 0.794484 0.133449 0
1e-06 1 0.000133839 0.849368 0.133182 0
1e-06 1 0.000133839 0.896321 0.132982 0
1e-06 1 0.000133839 0.934906 0.132833 0
1e-06 1 0.000133839 0.964762 0.132728 0
1e-06 1 0.000133839 0.985612 0.132658 0
1e-06 1 0.000133839 0.997264 0.132621 0
1e-06 1 0.000189881 -0.997264 0.132382 0
1e-06 1 0.000189881 -0.985612 0.132386 0
1e-06 1 0.000189881 -0.964762 0.132394 0
1e-06 1 0.000189881 -0.934906 0.132406 0
1e-06 1 0.000189881 -0.896321 0.132424 0
1e-06 1 0.000189881 -0.849368 0.13245 0
1e-06 1 0.000189881 -0.794484 0.132487 0
1e-06 1 0.000189881 -0.732182 0.13254 0
1e-06 1 0.000189881 -0.663044 0.132614 0
1e-06 1 0.000189881 -0.587716 0.132719 0
1e-06 1 0.000189881 -0.5069 0.132873 0
1e-06 1 0.000189881 -0.421351 0.133104 0
1e-06 1 0.000189881 -0.331869 0.133479 0
1e-06 1 0.000189881 -0.239287 0.134163 0
1e-06 1 0.000189881 -0.144472 0.135769 0
1e-06 1 0.000189881 -0.0483077 0.137187 0
1e-06 1 0.000189881 0.0483077 0.137187 0
1e-06 1 0.000189881 0.144472 0.135769 0
1e-06 1 0.000189881 0.239287 0.134163 0
1e-06 1 0.000189881 0.331869 0.133479 0
1e-06 1 0.000189881 0.421351 0.133104 0
1e-06 1 0.000189881 0.5069 0.132873 0
1e-06 1 0.000189881 0.587716 0.132719 0
1e-06 1 0.000189881 0.663044 0.132614 0
1e-06 1 0.000189881 0.732182 0.13254 0
1e-06 1 0.000189881 0.794484 0.132487 0
1e-06 1 0.000189881 0.849368 0.13245 0
1e-06 1 0.000189881 0.896321 0.132424 0
1e-06 1 0.000189881 0.934906 0.132406 0
1e-06 1 0.000189881 0.964762 0.132394 0
1e-06 1 0.000189881 0.985612 0.132386 0
1e-06 1 0.000189881 0.997264 0.132382 0
1e-06 1 0.000269389 -0.997264 0.131808 0
1e-06 1 0.000269389 -0.985612 0.131772 0
