#q_sq i k_sq z Re(fg) Im(fg)
1e-06 2 0.00111588 0.0950125 -0.0843686 0
1e-06 2 0.00111588 0.281604 -0.0843702 0
1e-06 2 0.00111588 0.458017 -0.0843732 0
1e-06 2 0.00111588 0.617876 -0.0843771 0
1e-06 2 0.00111588 0.755404 -0.0843814 0
1e-06 2 0.00111588 0.865631 -0.0843854 0
1e-06 2 0.00111588 0.944575 -0.0843887 0
1e-06 2 0.00111588 0.989401 -0.0843906 0
1e-06 2 0.0017302 -0.989401 -0.0839105 0
1e-06 2 0.0017302 -0.944575 -0.0839074 0
1e-06 2 0.0017302 -0.865631 -0.0839024 0
1e-06 2 0.0017302 -0.755404 -0.0838961 0
1e-06 2 0.0017302 -0.617876 -0.0838894 0
1e-06 2 0.0017302 -0.458017 -0.0838834 0
1e-06 2 0.0017302 -0.281604 -0.0838788 0
1e-06 2 0.0017302 -0.0950125 -0.0838764 0
1e-06 2 0.0017302 0.0950125 -0.0838764 0
1e-06 2 0.0017302 0.281604 -0.0838788 0
1e-06 2 0.0017302 0.458017 -0.0838834 0
1e-06 2 0.0017302 0.617876 -0.0838894 0
1e-06 2 0.0017302 0.755404 -0.0838961 0
1e-06 2 0.0017302 0.865631 -0.0839024 0
1e-06 2 0.0017302 0.944575 -0.0839074 0
1e-06 2 0.0017302 0.989401 -0.0839105 0
1e-06 2 0.0026827 -0.989401 -0.0831691 0
1e-06 2 0.0026827 -0.944575 -0.0831644 0
1e-06 2 0.0026827 -0.865631 -0.0831566 0
1e-06 2 0.0026827 -0.755404 -0.0831468 0
1e-06 2 0.0026827 -0.617876 -0.0831366 0
1e-06 2 0.0026827 -0.458017 -0.0831273 0
1e-06 2 0.0026827 -0.281604 -0.0831202 0
1e-06 2 0.0026827 -0.0950125 -0.0831164 0
1e-06 2 0.0026827 0.0950125 -0.0831164 0
1e-06 2 0.0026827 0.281604 -0.0831202 0
1e-06 2 0.0026827 0.458017 -0.0831273 0
1e-06 2 0.0026827 0.617876 -0.0831366 0
1e-06 2 0.0026827 0.755404 -0.0831468 0
1e-06 2 0.0026827 0.865631 -0.0831566 0
1e-06 2 0.0026827 0.944575 -0.0831644 0
1e-06 2 0.0026827 0.989401 -0.0831691 0
1e-06 2 0.00415956 -0.989401 -0.0820271 0
1e-06 2 0.00415956 -0.944575 -0.0820198 0
1e-06 2 0.00415956 -0.865631 -0.0820078 0
1e-06 2 0.00415956 -0.755404 -0.0819928 0
1e-06 2 0.00415956 -0.617876 -0.081977 0
1e-06 2 0.00415956 -0.458017 -0.0819626 0
1e-06 2 0.00415956 -0.281604 -0.0819518 0
1e-06 2 0.00415956 -0.0950125 -0.081946 0
1e-06 2 0.00415956 0.0950125 -0.081946 0
1e-06 2 0.00415956 0.281604 -0.0819518 0
1e-06 2 0.00415956 0.458017 -0.0819626 0
1e-06 2 0.00415956 0.617876 -0.081977 0
1e-06 2 0.00415956 0.755404 -0.0819928 0
1e-06 2 0.00415956 0.865631 -0.0820078 0
1e-06 2 0.00415956 0.944575 -0.0820198 0
1e-06 2 0.00415956 0.989401 -0.0820271 0
1e-06 2 0.00644947 -0.989401 -0.0802744 0
1e-06 2 0.00644947 -0.944575 -0.0802631 0
1e-06 2 0.00644947 -0.865631 -0.0802446 0
1e-06 2 0.00644947 -0.755404 -0.0802215 0
1e-06 2 0.00644947 -0.617876 -0.0801972 0
1e-06 2 0.00644947 -0.458017 -0.0801753 0
1e-06 2 0.00644947 -0.281604 -0.0801587 0
1e-06 2 0.00644947 -0.0950125 -0.0801498 0
1e-06 2 0.00644947 0.0950125 -0.0801498 0
1e-06 2 0.00644947 0.281604 -0.0801587 0
1e-06 2 0.00644947 0.458017 -0.0801753 0
1e-06 2 0.00644947 0.617876 -0.0801972 0
1e-06 2 0.00644947 0.755404 -0.0802215 0
1e-06 2 0.00644947 0.865631 -0.0802446 0
1e-06 2 0.00644947 0.944575 -0.0802631 0
1e-06 2 0.00644947 0.989401 -0.0802744 0
1e-06 2 0.01 -0.989401 -0.0775996 0
1e-06 2 0.01 -0.944575 -0.0775821 0
1e-06 2 0.01 -0.865631 -0.0775536 0
1e-06 2 0.01 -0.755404 -0.0775183 0
1e-06 2 0.01 -0.617876 -0.0774813 0
1e-06 2 0.01 -0.458017 -0.0774478 0
1e-06 2 0.01 -0.281604 -0.0774227 0
1e-06 2 0.01 -0.0950125 -0.0774091 0
1e-06 2 0.01 0.0950125 -0.0774091 0
1e-06 2 0.01 0.281604 -0.0774227 0
1e-06 2 0.01 0.458017 -0.0774478 0
1e-06 2 0.01 0.617876 -0.0774813 0
1e-06 2 0.01 0.755404 -0.0775183 0
1e-06 2 0.01 0.865631 -0.0775536 0
1e-06 2 0.01 0.944575 -0.0775821 0
1e-06 2 0.01 0.989401 -0.0775996 0
1e-06 2 0.0155052 -0.989401 -0.0735532 0
1e-06 2 0.0155052 -0.944575 -0.0735265 0
1e-06 2 0.0155052 -0.865631 -0.0734829 0
1e-06 2 0.0155052 -0.755404 -0.0734291 0
1e-06 2 0.0155052 -0.617876 -0.0733731 0
1e-06 2 0.0155052 -0.458017 -0.0733226 0
1e-06 2 0.0155052 -0.281604 -0.0732848 0
1e-06 2 0.0155052 -0.0950125 -0.0732645 0
1e-06 2 0.0155052 0.0950125 -0.0732645 0
1e-06 2 0.0155052 0.281604 -0.0732848 0
1e-06 2 0.0155052 0.458017 -0.0733226 0
1e-06 2 0.0155052 0.617876 -0.0733731 0
1e-06 2 0.0155052 0.755404 -0.0734291 0
1e-06 2 0.0155052 0.865631 -0.0734829 0
1e-06 2 0.0155052 0.944575 -0.0735265 0
1e-06 2 0.0155052 0.989401 -0.0735532 0
1e-06 2 0.024041 -0.989401 -0.0675148 0
1e-06 2 0.024041 -0.944575 -0.0674741 0
1e-06 2 0.024041 -0.865631 -0.067408 0
1e-06 2 0.024041 -0.755404 -0.0673271 0
1e-06 2 0.024041 -0.617876 -0.0672434 0
1e-06 2 0.024041 -0.458017 -0.0671686 0
1e-06 2 0.024041 -0.281604 -0.0671127 0
1e-06 2 0.024041 -0.0950125 -0.0670829 0
1e-06 2 0.024041 0.0950125 -0.0670829 0
1e-06 2 0.024041 0.281604 -0.0671127 0
1e-06 2 0.024041 0.458017 -0.0671686 0
1e-06 2 0.024041 0.617876 -0.0672434 0
1e-06 2 0.024041 0.755404 -0.0673271 0
1e-06 2 0.024041 0.865631 -0.067408 0
1e-06 2 0.024041 0.944575 -0.0674741 0
1e-06 2 0.024041 0.989401 -0.0675148 0
1e-06 2 0.0372759 -0.989401 -0.058695 0
1e-06 2 0.0372759 -0.944575 -0.0586336 0
1e-06 2 0.0372759 -0.865631 -0.0585349 0
1e-06 2 0.0372759 -0.755404 -0.0584152 0
1e-06 2 0.0372759 -0.617876 -0.0582927 0
1e-06 2 0.0372759 -0.458017 -0.0581844 0
1e-06 2 0.0372759 -0.281604 -0.0581042 0
1e-06 2 0.0372759 -0.0950125 -0.0580617 0
1e-06 2 0.0372759 0.0950125 -0.0580617 0
1e-06 2 0.0372759 0.281604 -0.0581042 0
1e-06 2 0.0372759 0.458017 -0.0581844 0
1e-06 2 0.0372759 0.617876 -0.0582927 0
1e-06 2 0.0372759 0.755404 -0.0584152 0
1e-06 2 0.0372759 0.865631 -0.0585349 0
1e-06 2 0.0372759 0.944575 -0.0586336 0
1e-06 2 0.0372759 0.989401 -0.058695 0
1e-06 2 0.0577969 -0.989401 -0.0462427 0
1e-06 2 0.0577969 -0.944575 -0.0461511 0
1e-06 2 0.0577969 -0.865631 -0.0460067 0
1e-06 2 0.0577969 -0.755404 -0.0458345 0
1e-06 2 0.0577969 -0.617876 -0.0456612 0
1e-06 2 0.0577969 -0.458017 -0.0455105 0
1e-06 2 0.0577969 -0.281604 -0.0454003 0
1e-06 2 0.0577969 -0.0950125 -0.0453422 0
1e-06 2 0.0577969 0.0950125 -0.0453422 0
1e-06 2 0.0577969 0.281604 -0.0454003 0
1e-06 2 0.0577969 0.458017 -0.0455105 0
1e-06 2 0.0577969 0.617876 -0.0456612 0
1e-06 2 0.0577969 0.755404 -0.0458345 0
1e-06 2 0.0577969 0.865631 -0.0460067 0
1e-06 2 0.0577969 0.944575 -0.0461511 0
1e-06 2 0.0577969 0.989401 -0.0462427 0
1e-06 2 0.0896151 -0.989401 -0.0295767 0
1e-06 2 0.0896151 -0.944575 -0.0294446 0
1e-06 2 0.0896151 -0.865631 -0.0292406 0
1e-06 2 0.0896151 -0.755404 -0.0290038 0
1e-06 2 0.0896151 -0.617876 -0.028772 0
1e-06 2 0.0896151 -0.458017 -0.0285754 0
1e-06 2 0.0896151 -0.281604 -0.0284343 0
1e-06 2 0.0896151 -0.0950125 -0.0283609 0
1e-06 2 0.0896151 0.0950125 -0.0283609 0
1e-06 2 0.0896151 0.281604 -0.0284343 0
1e-06 2 0.0896151 0.458017 -0.0285754 0
1e-06 2 0.0896151 0.617876 -0.028772 0
1e-06 2 0.0896151 0.755404 -0.0290038 0
1e-06 2 0.0896151 0.865631 -0.0292406 0
1e-06 2 0.0896151 0.944575 -0.0294446 0
1e-06 2 0.0896151 0.989401 -0.0295767 0
1e-06 2 0.13895 -0.989401 -0.00914134 0
1e-06 2 0.13895 -0.944575 -0.00895863 0
1e-06 2 0.13895 -0.865631 -0.00868616 0
1e-06 2 0.13895 -0.755404 -0.00838387 0
1e-06 2 0.13895 -0.617876 -0.00810167 0
1e-06 2 0.13895 -0.458017 -0.00787171 0
1e-06 2 0.13895 -0.281604 -0.00771145 0
1e-06 2 0.13895 -0.0950125 -0.0076295 0
1e-06 2 0.13895 0.0950125 -0.0076295 0
1e-06 2 0.13895 0.281604 -0.00771145 0
1e-06 2 0.13895 0.458017 -0.00787171 0
1e-06 2 0.13895 0.617876 -0.00810167 0
1e-06 2 0.13895 0.755404 -0.00838387 0
1e-06 2 0.13895 0.865631 -0.00868616 0
1e-06 2 0.13895 0.944575 -0.00895863 0
1e-06 2 0.13895 0.989401 -0.00914134 0
1e-06 2 0.215443 -0.989401 0.0124334 0
1e-06 2 0.215443 -0.944575 0.0126728 0
1e-06 2 0.215443 -0.865631 0.0130056 0
1e-06 2 0.215443 -0.755404 0.0133453 0
1e-06 2 0.215443 -0.617876 0.0136363 0
1e-06 2 0.215443 -0.458017 0.013857 0
1e-06 2 0.215443 -0.281604 0.0140035 0
1e-06 2 0.215443 -0.0950125 0.0140764 0
1e-06 2 0.215443 0.0950125 0.0140764 -0
1e-06 2 0.215443 0.281604 0.0140035 -0
1e-06 2 0.215443 0.458017 0.013857 -0
1e-06 2 0.215443 0.617876 0.0136363 -0
1e-06 2 0.215443 0.755404 0.0133453 -0
1e-06 2 0.215443 0.865631 0.0130056 -0
1e-06 2 0.215443 0.944575 0.0126728 -0
1e-06 2 0.215443 0.989401 0.0124334 -0
1e-06 2 0.334048 -0.989401 0.0296047 0
1e-06 2 0.334048 -0.944575 0.0298838 0
1e-06 2 0.334048 -0.865631 0.0302301 0
1e-06 2 0.334048 -0.755404 0.0305276 0
1e-06 2 0.334048 -0.617876 0.0307367 0
1e-06 2 0.334048 -0.458017 0.0308691 0
1e-06 2 0.334048 -0.281604 0.0309467 0
1e-06 2 0.334048 -0.0950125 0.0309831 0
1e-06 2 0.334048 0.0950125 0.0309831 -0
1e-06 2 0.334048 0.281604 0.0309467 -0
1e-06 2 0.334048 0.458017 0.0308691 -0
1e-06 2 0.334048 0.617876 0.0307367 -0
1e-06 2 0.334048 0.755404 0.0305276 -0
1e-06 2 0.334048 0.865631 0.0302301 -0
1e-06 2 0.334048 0.944575 0.0298838 -0
1e-06 2 0.334048 0.989401 0.0296047 -0
1e-06 2 0.517947 -0.989401 0.0356113 0
1e-06 2 0.517947 -0.944575 0.0358901 0
1e-06 2 0.517947 -0.865631 0.0361567 0
1e-06 2 0.517947 -0.755404 0.0362901 0
1e-06 2 0.517947 -0.617876 0.0363067 0
1e-06 2 0.517947 -0.458017 0.0362712 0
1e-06 2 0.517947 -0.281604 0.0362312 0
1e-06 2 0.517947 -0.0950125 0.0362082 0
1e-06 2 0.517947 0.0950125 0.0362082 -0
1e-06 2 0.517947 0.281604 0.0362312 -0
1e-06 2 0.517947 0.458017 0.0362712 -0
1e-06 2 0.517947 0.617876 0.0363067 -0
1e-06 2 0.517947 0.755404 0.0362901 -0
1e-06 2 0.517947 0.865631 0.0361567 -0
1e-06 2 0.517947 0.944575 0.0358901 -0
1e-06 2 0.517947 0.989401 0.0356113 -0
1e-06 2 0.803086 -0.989401 0.0286422 0
1e-06 2 0.803086 -0.944575 0.0288373 0
1e-06 2 0.803086 -0.865631 0.0289053 0
